Almacen,Código de barras,Stock min,ROP,Stock Max
CEDIS,3372290181026,16,23,38
CEDIS,3372290181125,13,18,31
CEDIS,3372290510222,0,0,0
CEDIS,3372293123023,0,0,0
CEDIS,3401060256340,14,20,34
CEDIS,3401162659230,2,3,6
CEDIS,3401320283277,11,17,28
CEDIS,3401320543654,0,0,0
CEDIS,3401320651854,0,0,0
CEDIS,3401320851308,0,0,0
CEDIS,3401321207487,0,0,0
CEDIS,3401321229601,0,0,0
CEDIS,3401321544346,0,0,0
CEDIS,3401325006437,0,0,0
CEDIS,3401325006444,0,0,0
CEDIS,3401325787084,0,0,0
CEDIS,3401329447809,27,38,66
CEDIS,3401329552237,0,0,0
CEDIS,3401340767733,0,0,0
CEDIS,3401341097686,0,0,0
CEDIS,3401341249344,0,0,0
CEDIS,3401342897186,0,0,0
CEDIS,3401343613730,0,0,0
CEDIS,3401344502149,0,0,0
CEDIS,3401344502200,0,0,0
CEDIS,3701129805060,0,0,0
CEDIS,3401344957253,1,2,3
CEDIS,3401345935571,23,32,56
CEDIS,3401346462885,5,8,13
CEDIS,3401346673335,7,11,19
CEDIS,3401347869775,22,31,53
CEDIS,3401348573060,2,4,6
CEDIS,3401348840421,39,53,94
CEDIS,3401351478482,0,0,0
CEDIS,3401352000408,0,0,0
CEDIS,3401352000637,0,0,0
CEDIS,3401353695146,2,3,5
CEDIS,3401353704343,0,0,0
CEDIS,3401353725164,1,2,3
CEDIS,3401353725393,3,4,8
CEDIS,3401353790797,0,0,0
CEDIS,3401353791220,13,19,32
CEDIS,3401353806399,7,11,17
CEDIS,3401360019218,0,0,0
CEDIS,3401360019751,0,0,0
CEDIS,3401360019775,0,0,0
CEDIS,3401360019782,0,0,0
CEDIS,3401360019799,0,0,0
CEDIS,3401360019942,0,0,0
CEDIS,3401360019973,0,0,0
CEDIS,3401360019980,0,0,0
CEDIS,3401360020030,0,0,0
CEDIS,3401360020047,0,0,0
CEDIS,3401360020054,0,0,0
CEDIS,3401360020061,0,0,0
CEDIS,3401360025097,0,0,0
CEDIS,3401360031272,0,0,0
CEDIS,3401360049659,1,2,3
CEDIS,3401360049666,2,3,5
CEDIS,3401360049918,1,2,3
CEDIS,3401360060753,6,9,15
CEDIS,3401360060791,0,0,0
CEDIS,3401360060807,0,0,0
CEDIS,3401360084063,0,0,0
CEDIS,3401360084070,0,0,0
CEDIS,3401360084261,0,0,0
CEDIS,3401360112629,0,0,0
CEDIS,3401360120006,14,20,34
CEDIS,3401360120013,13,20,33
CEDIS,3401360120075,1,2,3
CEDIS,3401360123892,0,0,0
CEDIS,3401360136946,0,0,0
CEDIS,3401360147508,5,8,13
CEDIS,3401360147751,2,3,5
CEDIS,3401360151352,0,0,0
CEDIS,3401360156456,14,20,34
CEDIS,3401360167872,10,15,25
CEDIS,3401360167896,0,0,0
CEDIS,3401360167902,0,0,0
CEDIS,3401360180666,0,0,0
CEDIS,3401360188525,0,0,0
CEDIS,3401360191112,2,3,5
CEDIS,3401360192225,0,0,0
CEDIS,3401360192232,1,2,3
CEDIS,3401360192256,0,0,0
CEDIS,3401360192263,0,0,0
CEDIS,3401360192270,0,0,0
CEDIS,3401360192287,0,0,0
CEDIS,3401360193246,0,0,0
CEDIS,3401360200937,0,0,0
CEDIS,3401360200999,0,0,0
CEDIS,3401360202337,4,5,9
CEDIS,3401360212237,0,0,0
CEDIS,3401360213562,0,0,0
CEDIS,3401360213579,0,0,0
CEDIS,3401360213586,0,0,0
CEDIS,3401360215832,1,2,3
CEDIS,3401360215849,4,6,11
CEDIS,3401360225121,3,5,8
CEDIS,3401360225138,2,3,5
CEDIS,3401360226883,0,0,0
CEDIS,3401360226906,2,3,5
CEDIS,3401360237575,5,8,13
CEDIS,3401360237926,0,0,0
CEDIS,3401360238091,0,0,0
CEDIS,3401360238152,0,0,0
CEDIS,3401360245761,0,0,0
CEDIS,3401360253308,0,0,0
CEDIS,3401360256323,3,4,7
CEDIS,3401360263185,0,0,0
CEDIS,3401360288188,4,5,9
CEDIS,3401360315266,2,3,5
CEDIS,3401360315280,3,4,7
CEDIS,3401360522510,0,0,0
CEDIS,3401361057578,30,41,71
CEDIS,3401361353625,18,27,47
CEDIS,3401373531387,0,0,0
CEDIS,3401374560164,0,0,0
CEDIS,3401375690396,0,0,0
CEDIS,3401381328825,7,11,18
CEDIS,3401381328993,5,8,14
CEDIS,3401381330194,0,0,0
CEDIS,3401381330255,0,0,0
CEDIS,3401381331085,2,3,5
CEDIS,3401381331207,0,0,0
CEDIS,3401381332037,5,8,14
CEDIS,3401381332495,3,4,7
CEDIS,3401381381523,2,3,5
CEDIS,3401381381981,2,3,5
CEDIS,3401381382353,3,5,8
CEDIS,3401381407179,1,2,3
CEDIS,3401381479329,0,0,0
CEDIS,3401381507565,15,22,37
CEDIS,3401381631154,0,0,0
CEDIS,3401395376935,7,11,17
CEDIS,3401395461082,8,13,21
CEDIS,3401395566091,2,4,6
CEDIS,3401396991830,3,6,9
CEDIS,3401397163618,7,11,18
CEDIS,3401397240470,5,9,15
CEDIS,3401397588794,11,17,29
CEDIS,3401397676194,0,0,0
CEDIS,3401398268886,0,0,0
CEDIS,3401398268947,0,0,0
CEDIS,3401398269029,0,0,0
CEDIS,3401398303648,4,7,11
CEDIS,3401399277092,21,30,53
CEDIS,3401399372407,5,7,12
CEDIS,3401399373527,19,26,45
CEDIS,3401399521270,7,11,18
CEDIS,3401399521621,4,6,10
CEDIS,3401399521799,2,3,6
CEDIS,3401399521850,2,3,6
CEDIS,3401399540141,0,0,0
CEDIS,3401399609770,0,0,0
CEDIS,3401399609831,0,0,0
CEDIS,3401399693984,0,0,0
CEDIS,3401399694127,3,5,9
CEDIS,3401399848254,6,9,15
CEDIS,3401528519895,1,2,3
CEDIS,3401528520037,0,0,0
CEDIS,3401528520846,2,3,5
CEDIS,3401528521157,2,3,5
CEDIS,3401528545740,3,5,8
CEDIS,3401528546341,3,4,7
CEDIS,3401528546402,0,0,0
CEDIS,3401547779324,0,0,0
CEDIS,3401551249653,0,0,0
CEDIS,3401560228601,0,0,0
CEDIS,3401560361926,0,0,0
CEDIS,3401560936988,0,0,0
CEDIS,3401561270845,0,0,0
CEDIS,3401562326459,0,0,0
CEDIS,3401563073437,0,0,0
CEDIS,3401564019588,0,0,0
CEDIS,3401564019700,0,0,0
CEDIS,3401564459674,0,0,0
CEDIS,3401572288297,4,6,10
CEDIS,3401573670282,4,6,10
CEDIS,3401573697197,0,0,0
CEDIS,3401574131423,3,5,8
CEDIS,3401575243675,8,12,20
CEDIS,3401575390447,11,17,28
CEDIS,3401576715133,0,0,0
CEDIS,3401578653709,5,8,13
CEDIS,3401596736286,0,0,0
CEDIS,3401596736408,0,0,0
CEDIS,3401596738648,0,0,0
CEDIS,3433422401907,3,5,8
CEDIS,3433422404366,5,8,13
CEDIS,3433422404397,2,3,5
CEDIS,3433422404403,4,7,11
CEDIS,3433422404533,5,9,15
CEDIS,3433422405332,0,0,0
CEDIS,3433422406599,3,5,8
CEDIS,3433422407282,0,0,0
CEDIS,3433422407299,2,4,7
CEDIS,3433422408357,0,0,0
CEDIS,3461020000529,0,0,0
CEDIS,3461020000543,2,3,5
CEDIS,3461020012423,0,0,0
CEDIS,3461020002608,1,2,3
CEDIS,3461020002929,1,3,4
CEDIS,3461020003001,4,6,9
CEDIS,3461020014021,0,0,0
CEDIS,3461020002059,0,0,0
CEDIS,3461020003483,4,5,6
CEDIS,3461020003490,0,0,0
CEDIS,3461020002035,0,0,0
CEDIS,3461020007962,1,2,3
CEDIS,3461020008082,0,0,0
CEDIS,3461020012294,0,0,0
CEDIS,3461020013192,0,0,0
CEDIS,3461020013550,1,2,3
CEDIS,3461020014014,2,3,5
CEDIS,3461020014038,0,0,0
CEDIS,3461020014076,1,2,3
CEDIS,3461020014083,0,0,0
CEDIS,3461020014090,0,0,0
CEDIS,3461020014113,1,2,3
CEDIS,3461020014120,0,0,0
CEDIS,3461020014137,1,2,3
CEDIS,3461020014144,0,0,0
CEDIS,3461022002118,4,6,10
CEDIS,3461022003047,1,2,3
CEDIS,3461022003054,1,2,3
CEDIS,3461023492123,2,3,5
CEDIS,3461023492130,3,4,7
CEDIS,3461023492161,1,2,3
CEDIS,3461023492178,1,2,3
CEDIS,3461023492185,2,3,5
CEDIS,3461023492192,0,0,0
CEDIS,3461028301000,0,0,0
CEDIS,3461029800007,7,10,17
CEDIS,3466320012838,16,24,40
CEDIS,3499320000208,0,0,0
CEDIS,3499320000215,0,0,0
CEDIS,3499320001168,5,8,13
CEDIS,3499320001205,15,21,36
CEDIS,3499320001328,12,19,31
CEDIS,3499320001335,6,10,16
CEDIS,3499320001342,3,5,8
CEDIS,3499320001359,2,3,5
CEDIS,3499320001526,7,11,18
CEDIS,3499320001618,20,27,47
CEDIS,3499320001755,3,6,10
CEDIS,3499320001762,0,0,0
CEDIS,3499320001878,2,3,5
CEDIS,3499320001946,2,4,7
CEDIS,3499320002394,11,16,28
CEDIS,3499320002448,13,19,32
CEDIS,3499320002523,2,3,5
CEDIS,3499320002868,8,13,21
CEDIS,3499320003001,0,0,0
CEDIS,3499320003056,0,0,0
CEDIS,3499320004237,31,43,74
CEDIS,3499320004473,9,14,23
CEDIS,3499320004497,26,37,64
CEDIS,3499320004541,3,5,8
CEDIS,3499320004879,0,0,0
CEDIS,3499320005203,19,28,48
CEDIS,3499320005326,6,9,15
CEDIS,3499320007979,1,2,3
CEDIS,3499320007986,3,5,8
CEDIS,3499320008198,66,86,153
CEDIS,3499320008341,19,28,48
CEDIS,3499320009775,11,18,29
CEDIS,3499320011334,0,0,0
CEDIS,3499320011341,0,0,0
CEDIS,3499320011389,7,11,18
CEDIS,3499320011617,5,8,13
CEDIS,3499320011655,14,21,36
CEDIS,3499320011686,4,7,11
CEDIS,3499320012201,0,0,0
CEDIS,3499320012485,29,40,69
CEDIS,3499320012492,5,9,14
CEDIS,3499320012508,14,20,35
CEDIS,3499320012805,6,10,16
CEDIS,3499320012812,15,22,36
CEDIS,3499320012829,3,5,8
CEDIS,3499320012850,12,17,29
CEDIS,3499320012874,0,0,0
CEDIS,3499320014267,0,0,0
CEDIS,3499320014274,3,4,7
CEDIS,3499320014281,2,4,7
CEDIS,3499320014298,22,30,53
CEDIS,3499320014540,20,28,48
CEDIS,3499320014793,40,53,94
CEDIS,3499320015486,4,6,10
CEDIS,3499320015530,16,23,39
CEDIS,3499320015615,13,19,32
CEDIS,3499320015622,8,12,19
CEDIS,3499320015752,6,10,16
CEDIS,3499320015769,5,8,13
CEDIS,3499320015776,1,2,3
CEDIS,3499320016575,26,36,62
CEDIS,3499320016650,0,0,0
CEDIS,3499320015806,0,0,0
CEDIS,3499320016735,5,8,8
CEDIS,3499320016742,0,0,0
CEDIS,3499320016759,1,4,5
CEDIS,3499320016766,1,4,5
CEDIS,3499320016780,1,4,5
CEDIS,3499320017176,0,0,0
CEDIS,3499320017183,0,0,0
CEDIS,3499320017848,1,3,4
CEDIS,3499320017992,0,0,0
CEDIS,3499320018005,0,0,0
CEDIS,3512360000011,0,0,0
CEDIS,3512369001019,0,0,0
CEDIS,3540550000046,0,0,0
CEDIS,3540550000077,2,3,5
CEDIS,3540550000107,2,3,5
CEDIS,3540550000145,0,0,0
CEDIS,3540550000428,0,0,0
CEDIS,3540550001876,0,0,0
CEDIS,3540550007540,5,8,13
CEDIS,3540550008035,0,0,0
CEDIS,3540550008059,3,5,8
CEDIS,3540550008110,4,6,10
CEDIS,3540550008127,1,2,3
CEDIS,3540550008141,0,0,0
CEDIS,3540550008196,0,0,0
CEDIS,3540550008202,0,0,0
CEDIS,3540550008288,1,2,3
CEDIS,3540550008523,2,4,6
CEDIS,3540550008844,0,0,0
CEDIS,3540550009001,7,11,18
CEDIS,3540550009025,0,0,0
CEDIS,3540550009032,3,5,8
CEDIS,3540550009353,0,0,0
CEDIS,3540550009452,3,5,8
CEDIS,3540550009476,2,4,6
CEDIS,3540550009483,0,0,0
CEDIS,3540550009568,3,5,8
CEDIS,3540550009605,0,0,0
CEDIS,3540550009612,0,0,0
CEDIS,3540550009629,0,0,0
CEDIS,3540550009636,7,11,18
CEDIS,3540550009643,1,2,3
CEDIS,3540550009674,0,0,0
CEDIS,3540550009971,0,0,0
CEDIS,3540550010403,0,0,0
CEDIS,3540550011431,5,8,13
CEDIS,3540550011448,2,3,5
CEDIS,3540550012483,0,0,0
CEDIS,3540550012551,0,0,0
CEDIS,3540550012612,25,35,60
CEDIS,3540550012728,0,0,0
CEDIS,3540550012742,0,0,0
CEDIS,3540550012759,0,0,0
CEDIS,3540550012773,0,0,0
CEDIS,3540550013404,5,8,13
CEDIS,3540550013442,21,29,51
CEDIS,3540550013657,12,18,29
CEDIS,3540550013664,3,5,8
CEDIS,3540550014913,3,5,8
CEDIS,3540550014944,1,2,3
CEDIS,3540550015019,6,9,15
CEDIS,3540550015040,8,12,20
CEDIS,3540550015064,7,10,17
CEDIS,3540550015286,8,12,20
CEDIS,3540550015323,11,17,28
CEDIS,3401360192249,0,0,0
CEDIS,3540550015378,18,25,42
CEDIS,3540550008882,0,0,0
CEDIS,3540550016450,3,5,8
CEDIS,3540550010793,0,0,0
CEDIS,3540550016467,9,14,24
CEDIS,3540550010861,0,0,0
CEDIS,3540550016474,15,21,35
CEDIS,3540550009469,0,0,0
CEDIS,3540550016955,6,9,9
CEDIS,3540550017198,0,0,0
CEDIS,3540550017242,1,2,3
CEDIS,3540550017273,0,0,0
CEDIS,3540550017396,1,3,4
CEDIS,3540550000183,0,0,0
CEDIS,3540550017495,12,17,29
CEDIS,3540550017525,5,8,14
CEDIS,3540550000237,0,0,0
CEDIS,3540550018010,1,4,5
CEDIS,3540550018119,3,5,8
CEDIS,3540550009148,0,0,0
CEDIS,3540550018263,16,22,25
CEDIS,3540550018317,0,1,1
CEDIS,3571940000131,0,0,0
CEDIS,3571940000186,0,0,0
CEDIS,3571940000193,0,0,0
CEDIS,3571940000254,0,0,0
CEDIS,3571940000308,0,0,0
CEDIS,3571940000353,0,0,0
CEDIS,3571940000421,0,0,0
CEDIS,3571940000520,0,0,0
CEDIS,3571940000605,0,0,0
CEDIS,3571940000612,0,0,0
CEDIS,3571940000629,0,0,0
CEDIS,3571940000636,0,0,0
CEDIS,3571940000667,0,0,0
CEDIS,3571940000865,0,0,0
CEDIS,3571940001084,0,0,0
CEDIS,3571940001091,0,0,0
CEDIS,3571940001206,0,0,0
CEDIS,3571940001213,0,0,0
CEDIS,3571940001299,0,0,0
CEDIS,3571940001602,0,0,0
CEDIS,3571940001619,0,0,0
CEDIS,3571940001640,0,0,0
CEDIS,3571940002234,0,0,0
CEDIS,3571940002531,0,0,0
CEDIS,3571940002548,0,0,0
CEDIS,3571940002586,0,0,0
CEDIS,3571940004634,1,2,3
CEDIS,3573994009948,3,8,11
CEDIS,3592610002132,4,6,10
CEDIS,3592610002156,8,12,20
CEDIS,3592619321609,66,86,157
CEDIS,3606000002531,0,0,0
CEDIS,3606000400504,0,0,0
CEDIS,3606000419292,4,6,10
CEDIS,3606000436725,0,0,0
CEDIS,3606000436763,0,0,0
CEDIS,3606000463622,2,4,6
CEDIS,3606000464186,0,0,0
CEDIS,3606000471382,1,2,3
CEDIS,3606000471467,20,26,46
CEDIS,3606000475380,2,3,5
CEDIS,3606000480964,3,4,6
CEDIS,3606000481121,6,9,15
CEDIS,3606000481244,6,9,15
CEDIS,3606000482111,2,3,5
CEDIS,3606000482159,0,0,0
CEDIS,3606000495098,0,0,0
CEDIS,3606000495135,0,0,0
CEDIS,3606000495173,0,0,0
CEDIS,883140020493,0,0,0
CEDIS,3606000495395,2,3,5
CEDIS,3606000495470,1,2,3
CEDIS,3606000509603,6,9,14
CEDIS,3606000511002,4,6,9
CEDIS,3606000511040,2,3,5
CEDIS,3606000524958,0,0,0
CEDIS,3606000537682,0,0,0
CEDIS,3606000555396,1,2,3
CEDIS,3606000557079,0,0,0
CEDIS,3606000560833,6,10,16
CEDIS,3606000584525,6,8,14
CEDIS,3606000604643,13,19,32
CEDIS,3606000616295,4,6,10
CEDIS,3606000616318,0,0,0
CEDIS,3606000636200,1,3,4
CEDIS,3607490159910,0,0,0
CEDIS,3607490159934,0,0,0
CEDIS,3607490159941,0,0,0
CEDIS,3607490159958,0,0,0
CEDIS,3607490159972,0,0,0
CEDIS,3607490159989,0,0,0
CEDIS,3607490194508,0,0,0
CEDIS,3607490197752,0,0,0
CEDIS,3607490216439,0,0,0
CEDIS,3607490223420,0,0,0
CEDIS,3607490225998,0,0,0
CEDIS,3607490240694,0,0,0
CEDIS,3607490243435,0,0,0
CEDIS,3607490243510,1,2,3
CEDIS,3607490243541,0,0,0
CEDIS,3607490244098,0,0,0
CEDIS,3607490244159,2,3,5
CEDIS,3607490248638,0,0,0
CEDIS,3607490159880,0,0,0
CEDIS,3607490248713,0,0,0
CEDIS,3607490250150,0,0,0
CEDIS,3607490250402,0,0,0
CEDIS,3607490253403,0,0,0
CEDIS,3607499942001,0,0,0
CEDIS,3661434000072,0,0,0
CEDIS,3661434000171,0,0,0
CEDIS,3661434000508,1,2,3
CEDIS,3661434000515,4,7,11
CEDIS,3661434000522,12,19,32
CEDIS,3661434000539,8,13,22
CEDIS,3661434000973,0,0,0
CEDIS,3661434001031,2,3,5
CEDIS,3661434001062,0,0,0
CEDIS,3661434002069,1,2,3
CEDIS,3661434002687,0,0,0
CEDIS,3661434003110,0,0,0
CEDIS,3661434003394,0,0,0
CEDIS,3661434003431,0,0,0
CEDIS,3661434003608,0,0,0
CEDIS,3661434003639,0,0,0
CEDIS,3661434003660,0,0,0
CEDIS,3661434003691,1,2,3
CEDIS,3661434004285,0,0,0
CEDIS,3661434004308,0,0,0
CEDIS,3661434004384,0,0,0
CEDIS,3661434004421,0,0,0
CEDIS,3661434004513,0,0,0
CEDIS,3661434004575,8,12,20
CEDIS,3661434004704,0,0,0
CEDIS,3661434004735,1,2,3
CEDIS,3661434004841,0,0,0
CEDIS,3661434004858,3,5,8
CEDIS,3661434005008,0,0,0
CEDIS,3661434005015,0,0,0
CEDIS,3661434005022,0,0,0
CEDIS,3661434005268,3,5,8
CEDIS,3661434005367,0,0,0
CEDIS,3661434005435,0,0,0
CEDIS,3661434005459,2,3,5
CEDIS,3661434005503,0,0,0
CEDIS,3661434005510,0,0,0
CEDIS,3661434005596,0,0,0
CEDIS,3661434005886,0,0,0
CEDIS,3661434005916,0,0,0
CEDIS,3661434005923,0,0,0
CEDIS,3661434006401,0,0,0
CEDIS,3661434006432,0,0,0
CEDIS,3661434006500,1,2,4
CEDIS,3661434006548,0,0,0
CEDIS,3661434006968,0,0,0
CEDIS,3661434007347,0,0,0
CEDIS,3661434007408,0,0,0
CEDIS,3661434008061,0,0,0
CEDIS,3661434008290,0,0,0
CEDIS,3661434008399,0,0,0
CEDIS,3661434008498,0,0,0
CEDIS,3661434008788,0,0,0
CEDIS,3661434008795,0,0,0
CEDIS,3661434008818,0,0,0
CEDIS,3661434008887,0,0,0
CEDIS,3661434008917,1,2,3
CEDIS,3661434008962,0,0,0
CEDIS,3661434009228,0,0,0
CEDIS,3661434009259,1,2,3
CEDIS,3661434009266,0,0,0
CEDIS,3661434009273,0,0,0
CEDIS,3661434009303,1,2,3
CEDIS,3661434009310,1,2,3
CEDIS,3661434009525,0,0,0
CEDIS,3661434009754,2,3,5
CEDIS,3661434009990,2,3,5
CEDIS,3661434001734,0,0,0
CEDIS,3661434010033,0,0,0
CEDIS,3661434010040,0,0,0
CEDIS,3661434001932,0,0,0
CEDIS,3661434010057,2,4,7
CEDIS,3661434010101,0,0,0
CEDIS,3661434010118,0,0,0
CEDIS,3661434011924,0,0,0
CEDIS,3661434011931,0,0,0
CEDIS,3661434011962,1,2,3
CEDIS,3661434011979,0,0,0
CEDIS,3661434012020,0,0,0
CEDIS,3661434014116,0,0,0
CEDIS,3661434014123,1,2,3
CEDIS,3661434023422,2,3,4
CEDIS,3661434005350,0,0,0
CEDIS,3661434023446,3,4,7
CEDIS,3661434023453,7,11,19
CEDIS,3661434008511,0,0,0
CEDIS,3661434023484,1,2,3
CEDIS,3662361000043,10,14,24
CEDIS,3662361000081,4,7,11
CEDIS,3662361000098,5,7,11
CEDIS,3662361000104,2,3,5
CEDIS,3662361000197,6,8,13
CEDIS,3662361000203,8,12,20
CEDIS,3662361000364,17,25,42
CEDIS,3662361000388,1,2,3
CEDIS,3662361000401,32,44,75
CEDIS,3662361000630,0,0,0
CEDIS,3662361000791,0,0,0
CEDIS,3662361000890,0,0,0
CEDIS,3662361000920,8,13,21
CEDIS,3662361000937,25,35,61
CEDIS,3662361000944,2,3,5
CEDIS,3662361000951,0,0,0
CEDIS,3662361000968,0,0,0
CEDIS,3662361000975,0,0,0
CEDIS,3662361000982,1,2,3
CEDIS,3662361000999,5,8,13
CEDIS,3662361001033,0,0,0
CEDIS,3662361001163,0,0,0
CEDIS,3662361001170,0,0,0
CEDIS,3662361001187,0,0,0
CEDIS,3662361001194,0,0,0
CEDIS,3662361001217,0,0,0
CEDIS,3662361001224,0,0,0
CEDIS,3662361001231,2,3,5
CEDIS,3662361001248,0,0,0
CEDIS,3662361001255,5,8,14
CEDIS,3662361001262,2,4,6
CEDIS,3662361001286,0,0,0
CEDIS,3662361001293,1,2,3
CEDIS,3662361001309,0,0,0
CEDIS,3662361001316,0,0,0
CEDIS,3662361001590,7,11,18
CEDIS,3662361001682,2,4,7
CEDIS,3662361001699,3,4,6
CEDIS,3662361001705,5,9,14
CEDIS,3662361001729,4,6,9
CEDIS,3662361001736,1,2,3
CEDIS,3662361001743,14,20,33
CEDIS,3662361001798,2,3,5
CEDIS,3662361001828,0,0,0
CEDIS,3662361001835,11,16,27
CEDIS,3662361001842,0,0,0
CEDIS,3662361001859,1,2,3
CEDIS,3662361001866,23,34,58
CEDIS,3662361001880,4,6,10
CEDIS,3662361001897,5,8,13
CEDIS,3662361001903,0,0,0
CEDIS,3662361001910,2,3,5
CEDIS,3662361001927,8,13,21
CEDIS,3662361001934,4,7,11
CEDIS,3662361001941,7,11,18
CEDIS,3662361001965,15,23,38
CEDIS,3662361002009,13,19,32
CEDIS,3662361002047,0,0,0
CEDIS,3662361002054,0,0,0
CEDIS,3662361002061,0,0,0
CEDIS,3662361002092,2,3,5
CEDIS,3662361002108,2,3,5
CEDIS,3662361002115,9,14,23
CEDIS,3662361002313,0,0,0
CEDIS,3662361002382,6,8,14
CEDIS,3662361002412,2,3,5
CEDIS,3662361002429,0,0,0
CEDIS,3662361002436,2,4,6
CEDIS,3662361002443,6,10,16
CEDIS,3662361002450,55,72,127
CEDIS,3662361002467,8,12,20
CEDIS,3662361002535,0,0,0
CEDIS,3662361002542,6,9,15
CEDIS,3662361002559,2,3,5
CEDIS,3662361002566,0,0,0
CEDIS,3662361002580,0,0,0
CEDIS,3662361002597,71,93,164
CEDIS,3662361002603,28,39,67
CEDIS,3662361002696,8,11,19
CEDIS,3662361002702,12,18,30
CEDIS,3662361002726,20,30,50
CEDIS,3662361002757,2,3,5
CEDIS,3662361002795,0,1,1
CEDIS,3662361003037,4,6,10
CEDIS,3662361003136,0,0,0
CEDIS,3662361003143,0,0,0
CEDIS,3662361003167,38,52,89
CEDIS,3662361003211,5,8,13
CEDIS,3662361003228,3,5,8
CEDIS,3662361003242,0,0,0
CEDIS,3662361003259,2,3,5
CEDIS,3662361003297,0,0,0
CEDIS,3662361003327,6,9,15
CEDIS,3662361003365,2,3,5
CEDIS,3662361003372,3,5,8
CEDIS,3662361003396,11,17,28
CEDIS,3662361003402,50,66,117
CEDIS,3662361003419,16,20,35
CEDIS,3662361003471,0,0,0
CEDIS,3662361003594,41,56,97
CEDIS,3662361003792,18,25,44
CEDIS,3662361003808,15,22,38
CEDIS,3662361003853,3,5,8
CEDIS,3662361003860,6,9,15
CEDIS,3662361001330,0,0,0
CEDIS,3662361004041,2,3,5
CEDIS,3662361004065,1,2,3
CEDIS,3662361004072,3,4,7
CEDIS,3662361004201,1,2,3
CEDIS,3662361004294,12,17,29
CEDIS,3662361001200,0,0,0
CEDIS,3662361004300,13,18,29
CEDIS,3662361004324,4,8,12
CEDIS,3662361002719,0,0,0
CEDIS,3662361004331,9,13,22
CEDIS,3662361004638,0,1,1
CEDIS,3662361004676,1,3,4
CEDIS,3663345000004,0,0,0
CEDIS,3663345000011,0,0,0
CEDIS,3663555004564,0,0,0
CEDIS,3663555004571,0,0,0
CEDIS,3664448000083,0,0,0
CEDIS,3664448000144,0,0,0
CEDIS,3664948000026,0,0,0
CEDIS,3664948000040,0,0,0
CEDIS,3664948000071,0,0,0
CEDIS,3664948000422,0,0,0
CEDIS,3700281701906,0,0,0
CEDIS,3700281702286,2,3,5
CEDIS,3700281702316,0,0,0
CEDIS,3700281702361,0,0,0
CEDIS,3700281702378,0,0,0
CEDIS,3700281702408,0,0,0
CEDIS,3700281702415,0,0,0
CEDIS,3700281702446,1,2,3
CEDIS,3700281702484,0,0,0
CEDIS,3700281702576,0,0,0
CEDIS,3700281702583,1,2,3
CEDIS,3700281702682,1,2,3
CEDIS,3700281702699,0,0,0
CEDIS,3700281702736,2,3,5
CEDIS,3700281702774,0,0,0
CEDIS,3700281702781,0,0,0
CEDIS,3700281702835,0,0,0
CEDIS,3700281702873,1,2,3
CEDIS,3700281702880,0,0,0
CEDIS,3700281702972,0,0,0
CEDIS,3700281702989,1,3,4
CEDIS,3700281702996,2,4,6
CEDIS,3700281703252,3,5,8
CEDIS,3700281703269,0,0,0
CEDIS,3700281703283,1,2,4
CEDIS,3700281703290,0,0,0
CEDIS,3700281703306,0,1,2
CEDIS,3700281703313,0,0,0
CEDIS,3700281703436,0,0,0
CEDIS,3700281703443,0,0,0
CEDIS,3700281703573,2,3,5
CEDIS,3700281703580,0,0,0
CEDIS,3700281703856,0,0,0
CEDIS,3700281703863,0,0,0
CEDIS,3700281703955,3,5,8
CEDIS,3700281703993,1,2,3
CEDIS,3700281704037,0,0,0
CEDIS,3700281704105,0,0,0
CEDIS,3700281704198,0,0,0
CEDIS,3700281704310,0,0,0
CEDIS,3700281704327,0,0,0
CEDIS,3700281704457,1,2,3
CEDIS,3700281704464,0,0,0
CEDIS,3700281704488,0,0,0
CEDIS,3700281704532,0,0,0
CEDIS,3700281704587,0,0,0
CEDIS,3700281704815,0,0,0
CEDIS,3700281704907,0,0,0
CEDIS,3700281705003,0,0,0
CEDIS,3700281705072,1,2,3
CEDIS,3700281703450,0,0,0
CEDIS,3700281705676,0,0,0
CEDIS,3700281705683,1,2,3
CEDIS,3700591900075,0,0,0
CEDIS,3700591900082,1,2,3
CEDIS,3700591900099,3,5,8
CEDIS,3700591900198,0,0,0
CEDIS,3700591900211,2,3,5
CEDIS,3700591900228,0,0,0
CEDIS,3700591900242,1,2,3
CEDIS,3700591900259,0,0,0
CEDIS,3700591900266,0,0,0
CEDIS,3700591900280,0,0,0
CEDIS,3700591900297,0,0,0
CEDIS,3700591900303,0,0,0
CEDIS,3700591900310,2,3,5
CEDIS,3700591900327,7,10,17
CEDIS,3700591900341,0,0,0
CEDIS,3700591900358,2,4,6
CEDIS,3700591900433,4,6,10
CEDIS,3700591900501,0,0,0
CEDIS,3700591900518,0,0,0
CEDIS,3700591900525,0,0,0
CEDIS,3700591900532,0,0,0
CEDIS,3700591900549,0,0,0
CEDIS,3700591900600,7,10,17
CEDIS,3700591900617,0,0,0
CEDIS,3700591900624,2,3,5
CEDIS,3700591900631,0,0,0
CEDIS,3700591900648,2,3,5
CEDIS,3700591900723,0,0,0
CEDIS,3700591900808,0,1,1
CEDIS,3700591900815,0,1,1
CEDIS,3700591900839,1,2,3
CEDIS,3700591901232,0,0,0
CEDIS,3700591903014,0,0,0
CEDIS,3700591910012,2,3,5
