Almacen,Código de barras,Stock min,ROP,Stock Max
Sucursal Guadalajara,3282772992456,0,0,0
Sucursal Guadalajara,3282776071157,0,0,0
Sucursal Guadalajara,3282776083167,0,0,0
Sucursal Guadalajara,3282776083198,0,0,0
Sucursal Guadalajara,3282776088209,1,1,1
Sucursal Guadalajara,3282776108495,0,0,0
Sucursal Guadalajara,3282776108549,0,0,0
Sucursal Guadalajara,3282776114168,0,0,0
Sucursal Guadalajara,3282776126178,2,2,2
Sucursal Guadalajara,3282776141454,0,0,0
Sucursal Guadalajara,3282776161896,0,0,0
Sucursal Guadalajara,3282776162275,0,0,0
Sucursal Guadalajara,3282776183003,0,0,0
Sucursal Guadalajara,3282776367045,3,3,3
Sucursal Guadalajara,3282776367410,0,0,0
Sucursal Guadalajara,3282776385421,2,2,2
Sucursal Guadalajara,3282776397103,0,0,0
Sucursal Guadalajara,3282776432026,1,1,1
Sucursal Guadalajara,3282776438295,0,0,0
Sucursal Guadalajara,3282776465369,0,0,0
Sucursal Guadalajara,3282776478307,0,0,0
Sucursal Guadalajara,3282779003124,2,2,2
Sucursal Guadalajara,3282779003131,2,2,2
Sucursal Guadalajara,3282770153002,3,3,3
Sucursal Guadalajara,3282779035576,3,3,3
Sucursal Guadalajara,3282779041966,0,0,0
Sucursal Guadalajara,3282779254878,0,0,0
Sucursal Guadalajara,3282779275699,0,0,0
Sucursal Guadalajara,3282779276115,0,0,0
Sucursal Guadalajara,3282779280198,0,0,0
Sucursal Guadalajara,3282779285216,0,0,0
Sucursal Guadalajara,3282779285889,0,0,0
Sucursal Guadalajara,3282779293440,0,0,0
Sucursal Guadalajara,3282779310529,0,0,0
Sucursal Guadalajara,3282779327480,0,0,0
Sucursal Guadalajara,3282779347587,0,0,0
Sucursal Guadalajara,3282779347631,0,0,0
Sucursal Guadalajara,3282779348850,0,0,0
Sucursal Guadalajara,3282779350679,0,0,0
Sucursal Guadalajara,3282779352369,2,2,2
Sucursal Guadalajara,3282779353519,0,0,0
Sucursal Guadalajara,3282779353526,0,0,0
Sucursal Guadalajara,3282779353632,0,0,0
Sucursal Guadalajara,3282779353656,0,0,0
Sucursal Guadalajara,3282779353687,0,0,0
Sucursal Guadalajara,3282779353724,0,0,0
Sucursal Guadalajara,3282779354004,0,0,0
Sucursal Guadalajara,3282779354585,0,0,0
Sucursal Guadalajara,3282779363211,0,0,0
Sucursal Guadalajara,3282779365857,0,0,0
Sucursal Guadalajara,3282779370400,0,0,0
Sucursal Guadalajara,3282779370417,0,0,0
Sucursal Guadalajara,3282779370424,0,0,0
Sucursal Guadalajara,3282779373722,0,0,0
Sucursal Guadalajara,3282779376570,0,0,0
Sucursal Guadalajara,3282779380706,0,0,0
Sucursal Guadalajara,3282779380829,0,0,0
Sucursal Guadalajara,3282779385121,0,0,0
Sucursal Guadalajara,3282779385138,0,0,0
Sucursal Guadalajara,3282779385374,0,0,0
Sucursal Guadalajara,3282779390064,0,0,0
Sucursal Guadalajara,3282779391023,0,0,0
Sucursal Guadalajara,3282779391306,0,0,0
Sucursal Guadalajara,3282779391320,0,0,0
Sucursal Guadalajara,3282779391580,0,0,0
Sucursal Guadalajara,3282779399661,0,0,0
Sucursal Guadalajara,3282779400534,0,0,0
Sucursal Guadalajara,3282779405485,0,0,0
Sucursal Guadalajara,3282779405553,1,1,1
Sucursal Guadalajara,3282779420884,0,0,0
Sucursal Guadalajara,3282779421577,0,0,0
Sucursal Guadalajara,3282779401531,0,0,0
Sucursal Guadalajara,3282779433587,0,0,0
Sucursal Guadalajara,3282779448802,0,0,0
Sucursal Guadalajara,3282779522656,0,0,0
Sucursal Guadalajara,3282779522670,0,0,0
Sucursal Guadalajara,3282779562003,0,0,0
Sucursal Guadalajara,3282779562041,0,0,0
Sucursal Guadalajara,3282779562072,0,0,0
Sucursal Guadalajara,3282779562102,0,0,0
Sucursal Guadalajara,3337871308612,0,0,0
Sucursal Guadalajara,3337871310455,0,0,0
Sucursal Guadalajara,3337871311292,1,1,1
Sucursal Guadalajara,3337871311582,0,0,0
Sucursal Guadalajara,3337871316594,1,1,1
Sucursal Guadalajara,3337871316600,1,1,1
Sucursal Guadalajara,3337871316617,1,1,1
Sucursal Guadalajara,3337871316624,0,0,0
Sucursal Guadalajara,3337871316631,0,0,0
Sucursal Guadalajara,3337871317768,0,0,0
Sucursal Guadalajara,3337871318888,0,0,0
Sucursal Guadalajara,3337871320300,1,1,1
Sucursal Guadalajara,3337871320324,2,2,2
Sucursal Guadalajara,3337871320362,2,2,2
Sucursal Guadalajara,3337871321963,0,0,0
Sucursal Guadalajara,3337871322502,0,0,0
Sucursal Guadalajara,3337871322571,0,0,0
Sucursal Guadalajara,3337871322595,0,0,0
Sucursal Guadalajara,3337871322694,0,0,0
Sucursal Guadalajara,3337871323332,0,0,0
Sucursal Guadalajara,3337871323622,0,0,0
Sucursal Guadalajara,3337871323639,0,0,0
Sucursal Guadalajara,3337871323806,0,0,0
Sucursal Guadalajara,3337871324001,3,3,3
Sucursal Guadalajara,3337871324131,0,0,0
Sucursal Guadalajara,3337871324599,1,1,1
Sucursal Guadalajara,3337871324759,0,0,0
Sucursal Guadalajara,3337871324773,0,0,0
Sucursal Guadalajara,3337871325305,0,0,0
Sucursal Guadalajara,3337871325329,0,0,0
Sucursal Guadalajara,3337871325596,0,0,0
Sucursal Guadalajara,3337871325671,0,0,0
Sucursal Guadalajara,3337871325787,0,0,0
Sucursal Guadalajara,3337871328795,0,0,0
Sucursal Guadalajara,3337871330262,0,0,0
Sucursal Guadalajara,3337871330286,1,1,1
Sucursal Guadalajara,3337871331290,1,1,1
Sucursal Guadalajara,3337871331405,0,0,0
Sucursal Guadalajara,3337871332297,0,0,0
Sucursal Guadalajara,3337871332303,0,0,0
Sucursal Guadalajara,3337871332310,0,0,0
Sucursal Guadalajara,3337871332327,0,0,0
Sucursal Guadalajara,3337871332334,0,0,0
Sucursal Guadalajara,3337872411052,0,0,0
Sucursal Guadalajara,3337872411083,2,2,2
Sucursal Guadalajara,3337872411793,0,0,0
Sucursal Guadalajara,3337872411816,0,0,0
Sucursal Guadalajara,3337872411991,3,3,3
Sucursal Guadalajara,3337872412042,0,0,0
Sucursal Guadalajara,3337872412059,0,0,0
Sucursal Guadalajara,3337872412066,0,0,0
Sucursal Guadalajara,3337872412318,0,0,0
Sucursal Guadalajara,3337872412516,0,0,0
Sucursal Guadalajara,3337872412615,0,0,0
Sucursal Guadalajara,3337872412677,0,0,0
Sucursal Guadalajara,3337872412967,0,0,0
Sucursal Guadalajara,3337872413025,3,3,3
Sucursal Guadalajara,3337872413414,0,0,0
Sucursal Guadalajara,3337872413704,0,0,0
Sucursal Guadalajara,3337872413728,0,0,0
Sucursal Guadalajara,3337872413735,0,0,0
Sucursal Guadalajara,3337872413971,0,0,0
Sucursal Guadalajara,3337872414039,0,0,0
Sucursal Guadalajara,3337872414145,0,0,0
Sucursal Guadalajara,3337872414152,0,0,0
Sucursal Guadalajara,3337872418785,0,0,0
Sucursal Guadalajara,3337872418815,0,0,0
Sucursal Guadalajara,3337872419904,0,0,0
Sucursal Guadalajara,3337872420153,0,0,0
Sucursal Guadalajara,3337872420207,0,0,0
Sucursal Guadalajara,3337872420597,0,0,0
Sucursal Guadalajara,3337875419802,0,0,0
Sucursal Guadalajara,3337875492799,0,0,0
Sucursal Guadalajara,3337875517614,0,0,0
Sucursal Guadalajara,3337875518598,0,0,0
Sucursal Guadalajara,3337875525930,0,0,0
Sucursal Guadalajara,3337875525947,0,0,0
Sucursal Guadalajara,3337875533317,0,0,0
Sucursal Guadalajara,3337875537308,0,0,0
Sucursal Guadalajara,3337875537315,1,1,1
Sucursal Guadalajara,3337875543248,3,3,3
Sucursal Guadalajara,3337875545891,2,2,2
Sucursal Guadalajara,3337875546409,2,2,2
Sucursal Guadalajara,3337875549493,1,1,1
Sucursal Guadalajara,3337875549530,3,3,3
Sucursal Guadalajara,3337875558037,0,0,0
Sucursal Guadalajara,3337875560931,0,0,0
Sucursal Guadalajara,3337875561761,0,0,0
Sucursal Guadalajara,3337875563031,1,1,1
Sucursal Guadalajara,3337875563048,0,0,0
Sucursal Guadalajara,3337875563055,0,0,0
Sucursal Guadalajara,3337875563062,0,0,0
Sucursal Guadalajara,3337875566254,0,0,0
Sucursal Guadalajara,3337875566742,0,0,0
Sucursal Guadalajara,3337875572378,0,0,0
Sucursal Guadalajara,3337875572590,0,0,0
Sucursal Guadalajara,3337875574358,0,0,0
Sucursal Guadalajara,3337875574372,0,0,0
Sucursal Guadalajara,3337875578486,0,0,0
Sucursal Guadalajara,3337875585231,0,0,0
Sucursal Guadalajara,3337875585750,0,0,0
Sucursal Guadalajara,3337875586269,0,0,0
Sucursal Guadalajara,3337875588942,0,0,0
Sucursal Guadalajara,3337875588973,0,0,0
Sucursal Guadalajara,3337875594516,0,0,0
Sucursal Guadalajara,3337875596763,1,1,1
Sucursal Guadalajara,3337875597180,1,1,1
Sucursal Guadalajara,3337875597197,2,2,2
Sucursal Guadalajara,3337875597203,0,0,0
Sucursal Guadalajara,3337875597210,1,1,1
Sucursal Guadalajara,3337875597272,2,2,2
Sucursal Guadalajara,3337875597296,0,0,0
Sucursal Guadalajara,3337875597333,1,1,1
Sucursal Guadalajara,3337875597357,2,2,2
Sucursal Guadalajara,3337875597371,0,0,0
Sucursal Guadalajara,3337875597388,2,2,2
Sucursal Guadalajara,3337875597395,1,1,1
Sucursal Guadalajara,3337875597449,1,1,1
Sucursal Guadalajara,3337875598996,2,2,2
Sucursal Guadalajara,3337875607254,0,0,0
Sucursal Guadalajara,3337875609418,0,0,0
Sucursal Guadalajara,3337875613491,1,1,1
Sucursal Guadalajara,3337875613668,1,1,1
Sucursal Guadalajara,3337875632676,0,0,0
Sucursal Guadalajara,3337875641517,0,0,0
Sucursal Guadalajara,3337875641524,0,0,0
Sucursal Guadalajara,3337875641937,0,0,0
Sucursal Guadalajara,3337875641944,0,0,0
Sucursal Guadalajara,3337875641951,0,0,0
Sucursal Guadalajara,3337875647212,0,0,0
Sucursal Guadalajara,3337875650786,0,0,0
Sucursal Guadalajara,3337875656764,1,1,1
Sucursal Guadalajara,3337875660549,0,0,0
Sucursal Guadalajara,3337875660617,0,0,0
Sucursal Guadalajara,3337875663076,0,0,0
Sucursal Guadalajara,3337875663083,1,1,1
Sucursal Guadalajara,3337875674409,0,0,0
Sucursal Guadalajara,3337875674454,0,0,0
Sucursal Guadalajara,3337875674928,0,0,0
Sucursal Guadalajara,3337875683739,1,1,1
Sucursal Guadalajara,3337875684095,0,0,0
Sucursal Guadalajara,3337875684101,0,0,0
Sucursal Guadalajara,3337875684118,0,0,0
Sucursal Guadalajara,3337875684491,0,0,0
Sucursal Guadalajara,3337875693820,0,0,0
Sucursal Guadalajara,3337875694469,1,1,1
Sucursal Guadalajara,3337875695145,0,0,0
Sucursal Guadalajara,3337875695152,0,0,0
Sucursal Guadalajara,3337875695176,0,0,0
Sucursal Guadalajara,3337875695206,0,0,0
Sucursal Guadalajara,3337875696548,2,2,2
Sucursal Guadalajara,3337875696579,0,0,0
Sucursal Guadalajara,3337875696838,0,0,0
Sucursal Guadalajara,3337875702478,0,0,0
Sucursal Guadalajara,3337875703413,0,0,0
Sucursal Guadalajara,3337875706667,0,0,0
Sucursal Guadalajara,3337875706674,0,0,0
Sucursal Guadalajara,3337875706681,0,0,0
Sucursal Guadalajara,3337875706698,0,0,0
Sucursal Guadalajara,3337875706704,0,0,0
Sucursal Guadalajara,3337875708289,1,1,1
Sucursal Guadalajara,3337875711098,0,0,0
Sucursal Guadalajara,3337875719209,1,1,1
Sucursal Guadalajara,3337875722827,1,1,1
Sucursal Guadalajara,3337875725897,0,0,0
Sucursal Guadalajara,3337875729864,0,0,0
Sucursal Guadalajara,3337875731638,0,0,0
Sucursal Guadalajara,3337875734905,1,1,1
Sucursal Guadalajara,3337875735742,0,0,0
Sucursal Guadalajara,3337875742511,0,0,0
Sucursal Guadalajara,3337875743556,0,0,0
Sucursal Guadalajara,3337875743563,1,1,1
Sucursal Guadalajara,3337875746250,0,0,0
Sucursal Guadalajara,3337875746267,0,0,0
Sucursal Guadalajara,3337875757515,1,1,1
Sucursal Guadalajara,3337875757614,0,0,0
Sucursal Guadalajara,3337875757669,1,1,1
Sucursal Guadalajara,3337875760201,0,0,0
Sucursal Guadalajara,3337875761031,1,1,1
Sucursal Guadalajara,3337875761123,0,0,0
Sucursal Guadalajara,3337875762250,0,0,0
Sucursal Guadalajara,3337875762298,0,0,0
Sucursal Guadalajara,3337875762908,1,1,1
Sucursal Guadalajara,3337875763790,0,0,0
Sucursal Guadalajara,3337875764353,2,2,2
Sucursal Guadalajara,3337875773430,0,0,0
Sucursal Guadalajara,3337875773447,1,1,1
Sucursal Guadalajara,3337875773980,0,0,0
Sucursal Guadalajara,3337875774017,0,0,0
Sucursal Guadalajara,3337875774031,0,0,0
Sucursal Guadalajara,3337875774086,0,0,0
Sucursal Guadalajara,3337875774123,0,0,0
Sucursal Guadalajara,3337875777797,2,2,2
Sucursal Guadalajara,3337875782357,0,0,0
Sucursal Guadalajara,3337875784054,1,1,1
Sucursal Guadalajara,3337875787222,0,0,0
Sucursal Guadalajara,3337875791984,0,0,0
Sucursal Guadalajara,3337875795265,0,0,0
Sucursal Guadalajara,3337875795456,0,0,0
Sucursal Guadalajara,3337875796583,0,0,0
Sucursal Guadalajara,3337875797399,0,0,0
Sucursal Guadalajara,3337875797467,0,0,0
Sucursal Guadalajara,3337875797597,2,2,2
Sucursal Guadalajara,3337875797641,1,1,1
Sucursal Guadalajara,3337875797689,0,0,0
Sucursal Guadalajara,3337875797719,0,0,0
Sucursal Guadalajara,3337875797764,0,0,0
Sucursal Guadalajara,3337875803786,0,0,0
Sucursal Guadalajara,3337875806923,0,0,0
Sucursal Guadalajara,3337875807043,0,0,0
Sucursal Guadalajara,3337875816809,3,3,3
Sucursal Guadalajara,3337875821636,0,0,0
Sucursal Guadalajara,3337875824033,0,0,0
Sucursal Guadalajara,3337875829007,0,0,0
Sucursal Guadalajara,3337875831888,2,2,2
Sucursal Guadalajara,3337875832724,0,0,0
Sucursal Guadalajara,3337875837149,0,0,0
Sucursal Guadalajara,3337875840620,2,2,2
Sucursal Guadalajara,3337875847087,1,1,1
Sucursal Guadalajara,3337875847292,2,2,2
Sucursal Guadalajara,3337875847353,0,0,0
Sucursal Guadalajara,3337875848473,0,0,0
Sucursal Guadalajara,3337875849326,0,0,0
Sucursal Guadalajara,3337875852302,0,0,0
Sucursal Guadalajara,3337875852333,0,0,0
Sucursal Guadalajara,3337875862097,0,0,0
Sucursal Guadalajara,3337875863377,2,2,2
Sucursal Guadalajara,3337875863964,0,0,0
Sucursal Guadalajara,3337875863988,0,0,0
Sucursal Guadalajara,3337875864367,2,2,2
Sucursal Guadalajara,3337875873048,0,0,0
Sucursal Guadalajara,3337875873086,0,0,0
Sucursal Guadalajara,3337875876407,0,0,0
Sucursal Guadalajara,3337875882736,0,0,0
Sucursal Guadalajara,3337875886024,0,0,0
Sucursal Guadalajara,3337875886055,0,0,0
Sucursal Guadalajara,3337875886307,0,0,0
Sucursal Guadalajara,3337875888097,0,0,0
Sucursal Guadalajara,3337875888851,0,0,0
Sucursal Guadalajara,3337875888899,0,0,0
Sucursal Guadalajara,3337875889988,1,1,1
Sucursal Guadalajara,3337875890021,3,3,3
Sucursal Guadalajara,3337875890069,0,0,0
Sucursal Guadalajara,3337875890113,1,1,1
Sucursal Guadalajara,3337875892872,0,0,0
Sucursal Guadalajara,3337875894104,2,2,2
Sucursal Guadalajara,3337875894333,0,0,0
Sucursal Guadalajara,3337875894388,0,0,0
Sucursal Guadalajara,3337875895781,1,1,1
Sucursal Guadalajara,3337875896443,0,0,0
Sucursal Guadalajara,3337875898485,2,2,2
Sucursal Guadalajara,3337875898584,1,1,1
Sucursal Guadalajara,3337875901420,0,0,0
Sucursal Guadalajara,3337875904292,0,0,0
Sucursal Guadalajara,3337875905626,1,1,1
Sucursal Guadalajara,3337875909235,1,1,1
Sucursal Guadalajara,3337875909525,0,0,0
Sucursal Guadalajara,3433422407268,0,0,0
Sucursal Guadalajara,3337875911184,1,1,1
Sucursal Guadalajara,3337875912600,0,0,0
Sucursal Guadalajara,3337875916998,0,0,0
Sucursal Guadalajara,3337875917407,0,0,0
Sucursal Guadalajara,3337875917810,0,0,0
Sucursal Guadalajara,3337875917919,1,1,1
Sucursal Guadalajara,3337875918534,0,0,0
Sucursal Guadalajara,3337875920582,1,1,1
Sucursal Guadalajara,3337875583626,0,0,0
Sucursal Guadalajara,3337875920698,0,0,0
Sucursal Guadalajara,3337875583589,0,0,0
Sucursal Guadalajara,3337875920728,1,1,1
Sucursal Guadalajara,3337875920742,1,1,1
Sucursal Guadalajara,3337875923866,0,0,0
Sucursal Guadalajara,3337875924887,1,1,1
Sucursal Guadalajara,3337875925358,0,0,0
Sucursal Guadalajara,3337875932080,1,1,1
Sucursal Guadalajara,3338221002402,0,0,0
Sucursal Guadalajara,3338221002426,0,0,0
Sucursal Guadalajara,3338221002440,0,0,0
Sucursal Guadalajara,3338221002501,0,0,0
Sucursal Guadalajara,3338221002525,0,0,0
Sucursal Guadalajara,3338221002549,0,0,0
Sucursal Guadalajara,3338221002587,0,0,0
Sucursal Guadalajara,3338221002600,0,0,0
Sucursal Guadalajara,3338221002648,0,0,0
Sucursal Guadalajara,3338221002662,0,0,0
Sucursal Guadalajara,3372290000150,0,0,0
Sucursal Guadalajara,3372290000259,1,1,1
Sucursal Guadalajara,3372290000266,0,0,0
Sucursal Guadalajara,3372290000280,0,0,0
Sucursal Guadalajara,3372290000297,2,2,2
Sucursal Guadalajara,3372290000570,0,0,0
Sucursal Guadalajara,3372290000587,0,0,0
Sucursal Guadalajara,3372290000594,1,1,1
Sucursal Guadalajara,3372290000600,0,0,0
Sucursal Guadalajara,3372290000617,0,0,0
Sucursal Guadalajara,3372290000624,0,0,0
Sucursal Guadalajara,3372290000686,0,0,0
Sucursal Guadalajara,3372290000792,0,0,0
Sucursal Guadalajara,3372290000853,0,0,0
Sucursal Guadalajara,3372290000877,0,0,0
Sucursal Guadalajara,3372290000884,0,0,0
Sucursal Guadalajara,3372290000891,0,0,0
Sucursal Guadalajara,3372290000952,0,0,0
Sucursal Guadalajara,3372290001249,0,0,0
Sucursal Guadalajara,3372290001263,0,0,0
Sucursal Guadalajara,3372290001270,1,1,1
Sucursal Guadalajara,3372290001287,0,0,0
Sucursal Guadalajara,3372290001324,0,0,0
Sucursal Guadalajara,3372290001331,0,0,0
Sucursal Guadalajara,3372290001454,0,0,0
Sucursal Guadalajara,3372290128120,0,0,0
Sucursal Guadalajara,3372290001508,0,0,0
Sucursal Guadalajara,3372290001522,1,1,1
Sucursal Guadalajara,3372290110729,0,0,0
Sucursal Guadalajara,3372290001539,0,0,0
Sucursal Guadalajara,3372290001546,0,0,0
Sucursal Guadalajara,3372290001836,0,0,0
Sucursal Guadalajara,3372290001843,0,0,0
Sucursal Guadalajara,3372290114529,0,0,0
Sucursal Guadalajara,3372290120421,0,0,0
Sucursal Guadalajara,3372290121220,0,0,0
Sucursal Guadalajara,3372290121725,2,2,2
Sucursal Guadalajara,3372290122722,0,0,0
Sucursal Guadalajara,3372290123026,1,1,1
Sucursal Guadalajara,3372290124122,0,0,0
Sucursal Guadalajara,3372290125020,0,0,0
Sucursal Guadalajara,3372290125136,0,0,0
Sucursal Guadalajara,3372290126829,0,0,0
Sucursal Guadalajara,3372290131526,2,2,2
Sucursal Guadalajara,3372290140320,0,0,0
Sucursal Guadalajara,3372290143123,0,0,0
Sucursal Guadalajara,3372290143222,1,1,1
Sucursal Guadalajara,3372290180128,0,0,0
Sucursal Guadalajara,3372290180227,0,0,0
Sucursal Guadalajara,3372290180326,1,1,1
Sucursal Guadalajara,3372290180425,2,2,2
Sucursal Guadalajara,3372290180524,0,0,0
Sucursal Guadalajara,3372290180623,1,1,1
Sucursal Guadalajara,3372290180722,0,0,0
Sucursal Guadalajara,3372290180821,2,2,2
Sucursal Guadalajara,3372290180920,3,3,3
Sucursal Guadalajara,3372290181026,2,2,2
Sucursal Guadalajara,3372290181125,0,0,0
Sucursal Guadalajara,3372290510222,0,0,0
Sucursal Guadalajara,3372293123023,0,0,0
Sucursal Guadalajara,3401060256340,1,1,1
Sucursal Guadalajara,3401162659230,0,0,0
Sucursal Guadalajara,3401320283277,0,0,0
Sucursal Guadalajara,3401320543654,0,0,0
Sucursal Guadalajara,3401320651854,0,0,0
Sucursal Guadalajara,3401320851308,0,0,0
Sucursal Guadalajara,3401321207487,0,0,0
Sucursal Guadalajara,3401321229601,0,0,0
Sucursal Guadalajara,3401321544346,0,0,0
Sucursal Guadalajara,3401325006437,0,0,0
Sucursal Guadalajara,3401325006444,0,0,0
Sucursal Guadalajara,3401325787084,0,0,0
Sucursal Guadalajara,3401329447809,2,2,2
Sucursal Guadalajara,3401329552237,0,0,0
Sucursal Guadalajara,3401340767733,0,0,0
Sucursal Guadalajara,3401341097686,0,0,0
Sucursal Guadalajara,3401341249344,0,0,0
Sucursal Guadalajara,3401342897186,0,0,0
Sucursal Guadalajara,3401343613730,0,0,0
Sucursal Guadalajara,3401344502149,0,0,0
Sucursal Guadalajara,3401344502200,0,0,0
Sucursal Guadalajara,3401344957253,0,0,0
Sucursal Guadalajara,3401345935571,3,3,3
Sucursal Guadalajara,3401346462885,0,0,0
Sucursal Guadalajara,3401346673335,2,2,2
Sucursal Guadalajara,3401347869775,1,1,1
Sucursal Guadalajara,3401348573060,0,0,0
Sucursal Guadalajara,3401348840421,3,3,3
Sucursal Guadalajara,3401351478482,0,0,0
Sucursal Guadalajara,3401352000408,0,0,0
Sucursal Guadalajara,3401352000637,0,0,0
Sucursal Guadalajara,3401353695146,0,0,0
Sucursal Guadalajara,3401353704343,0,0,0
Sucursal Guadalajara,3401353725164,0,0,0
Sucursal Guadalajara,3401353725393,0,0,0
Sucursal Guadalajara,3401353790797,0,0,0
Sucursal Guadalajara,3401353791220,2,2,2
Sucursal Guadalajara,3401353806399,0,0,0
Sucursal Guadalajara,3401360019218,0,0,0
Sucursal Guadalajara,3401360019751,0,0,0
Sucursal Guadalajara,3401360019775,0,0,0
Sucursal Guadalajara,3401360019782,0,0,0
Sucursal Guadalajara,3401360019799,0,0,0
Sucursal Guadalajara,3401360019942,0,0,0
Sucursal Guadalajara,3401360019973,0,0,0
Sucursal Guadalajara,3401360019980,0,0,0
Sucursal Guadalajara,3401360020030,0,0,0
Sucursal Guadalajara,3401360020047,0,0,0
Sucursal Guadalajara,3401360020054,0,0,0
Sucursal Guadalajara,3401360020061,0,0,0
Sucursal Guadalajara,3401360025097,0,0,0
Sucursal Guadalajara,3401360031272,0,0,0
Sucursal Guadalajara,3401360049659,0,0,0
Sucursal Guadalajara,3401360049666,0,0,0
Sucursal Guadalajara,3401360049918,0,0,0
Sucursal Guadalajara,3401360060753,0,0,0
Sucursal Guadalajara,3401360060791,0,0,0
Sucursal Guadalajara,3401360060807,0,0,0
Sucursal Guadalajara,3401360084063,0,0,0
Sucursal Guadalajara,3401360084070,0,0,0
Sucursal Guadalajara,3401360084261,0,0,0
Sucursal Guadalajara,3401360112629,0,0,0
Sucursal Guadalajara,3401360120006,1,1,1
Sucursal Guadalajara,3401360120013,0,0,0
Sucursal Guadalajara,3401360120075,0,0,0
Sucursal Guadalajara,3401360123892,0,0,0
Sucursal Guadalajara,3401360136946,0,0,0
Sucursal Guadalajara,3401360147508,0,0,0
Sucursal Guadalajara,3401360147751,0,0,0
Sucursal Guadalajara,3401360151352,0,0,0
Sucursal Guadalajara,3401360156456,1,1,1
Sucursal Guadalajara,3401360167872,0,0,0
Sucursal Guadalajara,3401360167896,0,0,0
Sucursal Guadalajara,3401360167902,0,0,0
Sucursal Guadalajara,3401360180666,0,0,0
Sucursal Guadalajara,3401360188525,0,0,0
Sucursal Guadalajara,3401360191112,0,0,0
Sucursal Guadalajara,3401360192232,0,0,0
Sucursal Guadalajara,3401360192256,0,0,0
Sucursal Guadalajara,3401360192263,0,0,0
Sucursal Guadalajara,3401360192270,0,0,0
Sucursal Guadalajara,3401360192287,0,0,0
Sucursal Guadalajara,3401360193246,0,0,0
Sucursal Guadalajara,3401360200937,0,0,0
Sucursal Guadalajara,3401360200999,0,0,0
Sucursal Guadalajara,3401360202337,0,0,0
Sucursal Guadalajara,3401360212237,0,0,0
Sucursal Guadalajara,3401360213562,0,0,0
Sucursal Guadalajara,3401360213579,0,0,0
Sucursal Guadalajara,3401360213586,0,0,0
Sucursal Guadalajara,3401360215832,0,0,0
Sucursal Guadalajara,3401360215849,1,1,1
Sucursal Guadalajara,3401360225121,0,0,0
Sucursal Guadalajara,3401360225138,0,0,0
Sucursal Guadalajara,3401360226883,0,0,0
Sucursal Guadalajara,3401360226906,1,1,1
Sucursal Guadalajara,3401360237575,0,0,0
Sucursal Guadalajara,3401360237926,0,0,0
Sucursal Guadalajara,3401360238091,0,0,0
Sucursal Guadalajara,3401360238152,0,0,0
Sucursal Guadalajara,3401360245761,0,0,0
Sucursal Guadalajara,3401360253308,0,0,0
Sucursal Guadalajara,3401360256323,0,0,0
Sucursal Guadalajara,3401360263185,0,0,0
Sucursal Guadalajara,3401360288188,0,0,0
Sucursal Guadalajara,3401360315266,0,0,0
Sucursal Guadalajara,3401360315280,0,0,0
Sucursal Guadalajara,3401360522510,0,0,0
Sucursal Guadalajara,3401361057578,2,2,2
Sucursal Guadalajara,3401361353625,2,2,2
Sucursal Guadalajara,3401373531387,0,0,0
Sucursal Guadalajara,3401374560164,0,0,0
Sucursal Guadalajara,3401375690396,0,0,0
Sucursal Guadalajara,3401381328825,0,0,0
Sucursal Guadalajara,3401381328993,0,0,0
Sucursal Guadalajara,3401381330194,0,0,0
Sucursal Guadalajara,3401381330255,0,0,0
Sucursal Guadalajara,3401381331085,0,0,0
Sucursal Guadalajara,3401381331207,0,0,0
Sucursal Guadalajara,3401381332037,0,0,0
Sucursal Guadalajara,3401381332495,0,0,0
Sucursal Guadalajara,3401381381523,0,0,0
Sucursal Guadalajara,3401381381981,0,0,0
Sucursal Guadalajara,3401381382353,0,0,0
Sucursal Guadalajara,3401381407179,0,0,0
Sucursal Guadalajara,3401381479329,0,0,0
Sucursal Guadalajara,3401381507565,2,2,2
Sucursal Guadalajara,3401381631154,0,0,0
Sucursal Guadalajara,3401395376935,1,1,1
Sucursal Guadalajara,3401395461082,1,1,1
Sucursal Guadalajara,3401395566091,0,0,0
Sucursal Guadalajara,3401396991830,0,0,0
Sucursal Guadalajara,3401397163618,2,2,2
Sucursal Guadalajara,3401397240470,1,1,1
Sucursal Guadalajara,3401397588794,0,0,0
Sucursal Guadalajara,3401397676194,0,0,0
Sucursal Guadalajara,3401398268886,0,0,0
Sucursal Guadalajara,3401398268947,0,0,0
Sucursal Guadalajara,3401398269029,0,0,0
Sucursal Guadalajara,3401398303648,0,0,0
Sucursal Guadalajara,3401399277092,2,2,2
Sucursal Guadalajara,3401399372407,0,0,0
Sucursal Guadalajara,3401399373527,0,0,0
Sucursal Guadalajara,3401399521270,0,0,0
Sucursal Guadalajara,3401399521621,0,0,0
Sucursal Guadalajara,3401399521799,0,0,0
Sucursal Guadalajara,3401399521850,0,0,0
Sucursal Guadalajara,3401399540141,0,0,0
Sucursal Guadalajara,3401399609770,0,0,0
Sucursal Guadalajara,3401399609831,0,0,0
Sucursal Guadalajara,3401399693984,0,0,0
Sucursal Guadalajara,3401399694127,1,1,1
Sucursal Guadalajara,3401399848254,0,0,0
Sucursal Guadalajara,3401528519895,0,0,0
Sucursal Guadalajara,3401528520037,0,0,0
Sucursal Guadalajara,3401528520846,0,0,0
Sucursal Guadalajara,3401528521157,1,1,1
