Almacen,Código de barras,Stock min,Stock Max
E-commerce,8436012782320,0,0
E-commerce,8436012782436,0,0
E-commerce,8436012782979,0,0
E-commerce,8436012781231,0,0
E-commerce,8436012781330,0,0
E-commerce,8436012781248,0,0
E-commerce,8436012781255,0,0
E-commerce,8436012781262,0,0
E-commerce,8436012781750,0,0
E-commerce,8436012781613,0,0
E-commerce,8436012781279,0,0
E-commerce,8436012781347,0,0
E-commerce,8436012781408,0,0
E-commerce,8436012781538,0,0
E-commerce,8436012781576,0,0
E-commerce,8436012781767,0,0
E-commerce,8436012781620,0,0
E-commerce,8436012781651,0,0
E-commerce,8436012781699,0,0
E-commerce,8436012781286,0,0
E-commerce,8436012781354,0,0
E-commerce,8436012781415,0,0
E-commerce,8436012781507,0,0
E-commerce,8436012781583,0,0
E-commerce,8436012781637,0,0
E-commerce,8436012781668,0,0
E-commerce,8436012781705,0,0
E-commerce,8436012781293,0,0
E-commerce,8436012781361,0,0
E-commerce,8436012781422,0,0
E-commerce,8436012781460,0,0
E-commerce,8436012781514,0,0
E-commerce,8436012781552,0,0
E-commerce,8436012781590,0,0
E-commerce,8436012781644,0,0
E-commerce,8436012781675,0,0
E-commerce,8436012781712,0,0
E-commerce,8436012781309,0,0
E-commerce,8436012781378,0,0
E-commerce,8436012781439,0,0
E-commerce,8436012781521,0,0
E-commerce,8436012781606,0,0
E-commerce,8436012781729,0,0
E-commerce,8436012781316,0,0
E-commerce,3282779003124,0,0
E-commerce,3282779003131,0,0
E-commerce,3282779035576,2,2
E-commerce,3282770021516,0,0
E-commerce,3282770030068,0,0
E-commerce,3282770072655,0,0
E-commerce,3282770149548,0,0
E-commerce,3282770149562,0,0
E-commerce,3282776367045,0,0
E-commerce,3282776071157,0,0
E-commerce,3282770149494,0,0
E-commerce,3282770149524,0,0
E-commerce,3282779275699,0,0
E-commerce,3282770207217,0,0
E-commerce,3282770207187,0,0
E-commerce,3282770149074,0,0
E-commerce,3282770149111,0,0
E-commerce,3282770075687,0,0
E-commerce,3282770075724,1,1
E-commerce,3282770141214,0,0
E-commerce,3282776367410,0,0
E-commerce,3282779276115,0,0
E-commerce,3282770397079,2,2
E-commerce,3282770396881,0,0
E-commerce,3282779391580,2,2
E-commerce,3282770392654,0,0
E-commerce,3282770392692,0,0
E-commerce,3282770396317,0,0
E-commerce,3282770396331,1,1
E-commerce,3282776456428,0,0
E-commerce,3282779391023,0,0
E-commerce,3282770148763,0,0
E-commerce,3282776385421,1,1
E-commerce,3282776088209,0,0
E-commerce,3282776141454,0,0
E-commerce,3282770205633,1,1
E-commerce,3282770390315,0,0
E-commerce,3282770146394,0,0
E-commerce,3282770398021,2,2
E-commerce,3282770202854,0,0
E-commerce,3282770395365,0,0
E-commerce,3282770144970,0,0
E-commerce,3282770037678,0,0
E-commerce,3282770114874,0,0
E-commerce,3282770959888,0,0
E-commerce,3282770139204,0,0
E-commerce,3282770207774,2,2
E-commerce,3282770139228,0,0
E-commerce,3282770956788,1,1
E-commerce,3282770037166,0,0
E-commerce,3282770144413,0,0
E-commerce,3282779041966,0,0
E-commerce,3282770037159,0,0
E-commerce,3282770390469,0,0
E-commerce,3282770205589,0,0
E-commerce,3282770205671,0,0
E-commerce,3282779254878,0,0
E-commerce,3282779363211,0,0
E-commerce,3282770100273,0,0
E-commerce,3282771052809,0,0
E-commerce,3282776108495,0,0
E-commerce,3282770905076,1,1
E-commerce,3282779348850,0,0
E-commerce,3282770201727,0,0
E-commerce,3282770200515,0,0
E-commerce,3282770200478,0,0
E-commerce,3282770200553,0,0
E-commerce,3282770200591,0,0
E-commerce,3282770073126,0,0
E-commerce,3282776161896,0,0
E-commerce,3282776108549,0,0
E-commerce,3282770152371,0,0
E-commerce,3282779350679,0,0
E-commerce,3282770100877,0,0
E-commerce,3282770153170,0,0
E-commerce,3282770153217,0,0
E-commerce,3282770153200,0,0
E-commerce,3282770153101,0,0
E-commerce,3282776114168,0,0
E-commerce,3282776438295,0,0
E-commerce,3282779390064,0,0
E-commerce,3282779385138,0,0
E-commerce,3282779385121,0,0
E-commerce,3282779385374,0,0
E-commerce,3282779391320,0,0
E-commerce,3282779401531,0,0
E-commerce,3282779353687,0,0
E-commerce,3282779376570,0,0
E-commerce,3282779433587,0,0
E-commerce,3282779353632,0,0
E-commerce,3282779370424,0,0
E-commerce,3282779370417,0,0
E-commerce,3282770152555,0,0
E-commerce,3282770152456,0,0
E-commerce,3282776183003,0,0
E-commerce,3282770390179,0,0
E-commerce,3282771044217,0,0
E-commerce,3282776162275,0,0
E-commerce,3282779420884,0,0
E-commerce,3282770905090,0,0
E-commerce,3282770101652,0,0
E-commerce,3282770208214,0,0
E-commerce,3282770208245,0,0
E-commerce,3282770101669,0,0
E-commerce,3282779280198,0,0
E-commerce,3282779347631,0,0
E-commerce,3282779380706,0,0
E-commerce,3282779391306,0,0
E-commerce,3282779353519,0,0
E-commerce,3282779353526,0,0
E-commerce,3282779354004,0,0
E-commerce,3282779353724,0,0
E-commerce,3282779353656,0,0
E-commerce,3282779373722,0,0
E-commerce,3282779370400,0,0
E-commerce,3282779327480,0,0
E-commerce,3282779400534,0,0
E-commerce,3282779347587,0,0
E-commerce,3282779380829,0,0
E-commerce,3282779365857,0,0
E-commerce,3282770049350,0,0
E-commerce,3282770049312,0,0
E-commerce,3282770049336,0,0
E-commerce,3282770049381,0,0
E-commerce,3282770072365,0,0
E-commerce,3282770110753,0,0
E-commerce,3282770397024,2,2
E-commerce,3282770393583,0,0
E-commerce,3282776478307,0,0
E-commerce,3282779354585,0,0
E-commerce,3282770114096,0,0
E-commerce,3282770074758,0,0
E-commerce,3282770074741,0,0
E-commerce,3282770074727,0,0
E-commerce,3282770393507,0,0
E-commerce,3282770393477,0,0
E-commerce,3282770146790,0,0
E-commerce,3282779405485,0,0
E-commerce,3282770114171,0,0
E-commerce,3282770398472,0,0
E-commerce,3282770104684,0,0
E-commerce,3282779405553,0,0
E-commerce,3282770155105,0,0
E-commerce,3282770155174,0,0
E-commerce,3282770114195,0,0
E-commerce,5702191029314,0,0
E-commerce,7501303435504,0,0
E-commerce,7795320050325,0,0
E-commerce,3701129801352,0,0
E-commerce,3401397163618,0,0
E-commerce,3701129801987,0,0
E-commerce,3401528520846,0,0
E-commerce,3401528520037,0,0
E-commerce,3401528519895,0,0
E-commerce,3701129802076,0,0
E-commerce,3701129802083,0,0
E-commerce,3701129801000,0,0
E-commerce,3701129804308,0,0
E-commerce,3701129804193,1,1
E-commerce,3701129805343,0,0
E-commerce,3701129805329,0,0
E-commerce,3401399372407,0,0
E-commerce,3701129802069,0,0
E-commerce,3401399373527,0,0
E-commerce,3401560936988,0,0
E-commerce,3701129802663,0,0
E-commerce,3701129802670,0,0
E-commerce,3701129802656,0,0
E-commerce,3401528546341,0,0
E-commerce,3401528546402,0,0
E-commerce,3401398303648,1,1
E-commerce,3701129810095,1,1
E-commerce,3401399848254,2,2
E-commerce,3401329447809,2,2
E-commerce,3701129814390,0,0
E-commerce,3401528521157,0,0
E-commerce,3401399694127,0,0
E-commerce,3701129809334,0,0
E-commerce,3401343613730,0,0
E-commerce,3401347869775,0,0
E-commerce,7506307513401,0,0
E-commerce,7506307513364,0,0
E-commerce,7506307516440,0,0
E-commerce,7506307514330,0,0
E-commerce,7506307513722,0,0
E-commerce,7506307513746,0,0
E-commerce,7506307513685,0,0
E-commerce,3401344957253,0,0
E-commerce,3401573697197,0,0
E-commerce,7506307511124,0,0
E-commerce,7506307514644,0,0
E-commerce,7506307515481,0,0
E-commerce,7506307508377,0,0
E-commerce,7506307509312,0,0
E-commerce,7506307509299,0,0
E-commerce,7506307519380,0,0
E-commerce,7506307513449,0,0
E-commerce,7506307514316,0,0
E-commerce,7506307507677,0,0
E-commerce,7506307514293,0,0
E-commerce,7506307509541,0,0
E-commerce,7506307513425,0,0
E-commerce,7506307514651,0,0
E-commerce,7506307516044,0,0
E-commerce,7506307514675,0,0
E-commerce,7506307513708,0,0
E-commerce,3701129803691,0,0
E-commerce,3701129807385,0,0
E-commerce,3701129807392,0,0
E-commerce,3701129804391,0,0
E-commerce,3701129803707,0,0
E-commerce,3701129807422,1,1
E-commerce,3701129803431,0,0
E-commerce,3701129803424,0,0
E-commerce,3701129807415,0,0
E-commerce,3701129803523,0,0
E-commerce,3701129803516,0,0
E-commerce,3401353790797,0,0
E-commerce,3701129813232,2,2
E-commerce,3701129813263,0,0
E-commerce,3701129813294,1,1
E-commerce,3701129813201,0,0
E-commerce,3401360188525,0,0
E-commerce,3701129803639,0,0
E-commerce,3701129804421,0,0
E-commerce,3701129803714,0,0
E-commerce,3701129804414,0,0
E-commerce,3701129803622,0,0
E-commerce,3701129803721,0,0
E-commerce,3701129807439,0,0
E-commerce,3701129803448,0,0
E-commerce,3701129803462,0,0
E-commerce,3701129803455,0,0
E-commerce,3701129807309,0,0
E-commerce,3701129807316,0,0
E-commerce,3701129803738,0,0
E-commerce,3701129807248,0,0
E-commerce,3701129809921,0,0
E-commerce,3701129803684,0,0
E-commerce,3701129813621,0,0
E-commerce,8701129813638,0,0
E-commerce,3701129813645,0,0
E-commerce,3701129813614,0,0
E-commerce,3701129800119,0,0
E-commerce,3701129800072,0,0
E-commerce,3701129800546,0,0
E-commerce,3701129800553,0,0
E-commerce,3701129800102,0,0
E-commerce,3701129800089,0,0
E-commerce,3701129800096,0,0
E-commerce,3401395461082,0,0
E-commerce,3401574131423,0,0
E-commerce,3401353791220,0,0
E-commerce,3401578653709,0,0
E-commerce,3401399277092,0,0
E-commerce,3701129803400,0,0
E-commerce,3401353806399,0,0
E-commerce,3401360147508,0,0
E-commerce,3401572288297,0,0
E-commerce,3401395376935,0,0
E-commerce,3701129812013,0,0
E-commerce,3401575645851,0,0
E-commerce,3401396991830,0,0
E-commerce,3401348840421,0,0
E-commerce,3701129805367,0,0
E-commerce,3701129801369,0,0
E-commerce,3401361353625,1,1
E-commerce,3701129809280,0,0
E-commerce,3701129812099,0,0
E-commerce,3401346673335,0,0
E-commerce,3701129804452,0,0
E-commerce,3701129804995,1,1
E-commerce,3401397240470,0,0
E-commerce,3401573670282,0,0
E-commerce,3701129800850,1,1
E-commerce,3401381507565,0,0
E-commerce,3701129800843,0,0
E-commerce,3701129812075,0,0
E-commerce,3401395376706,0,0
E-commerce,3401575390447,0,0
E-commerce,3401345935571,0,0
E-commerce,3701129812129,0,0
E-commerce,3401396991779,0,0
E-commerce,3701129812044,0,0
E-commerce,3401360212237,0,0
E-commerce,792105676159,0,0
E-commerce,8030243005137,0,0
E-commerce,8030243009159,0,0
E-commerce,8030243000583,0,0
E-commerce,8030243009166,0,0
E-commerce,8030243008497,0,0
E-commerce,8030243000552,0,0
E-commerce,8030243005144,0,0
E-commerce,8030243000538,0,0
E-commerce,8030243000521,0,0
E-commerce,8030243000545,0,0
E-commerce,8030243019554,0,0
E-commerce,8030243008510,0,0
E-commerce,8030243001023,0,0
E-commerce,8030243001030,0,0
E-commerce,8030243003041,0,0
E-commerce,8030243001139,0,0
E-commerce,8030243001122,0,0
E-commerce,8030243001047,0,0
E-commerce,8030243003034,0,0
E-commerce,8030243003010,0,0
E-commerce,8030243003003,0,0
E-commerce,8030243001160,0,0
E-commerce,8030243001054,0,0
E-commerce,8030243001177,0,0
E-commerce,8030243001115,0,0
E-commerce,8030243001153,0,0
E-commerce,8030243001146,0,0
E-commerce,8030243001061,0,0
E-commerce,8030243001078,0,0
E-commerce,8030243021137,0,0
E-commerce,8030243015242,0,0
E-commerce,8030243015266,0,0
E-commerce,8030243015273,0,0
E-commerce,8437015460529,0,0
E-commerce,8437015460369,0,0
E-commerce,8437015460376,0,0
E-commerce,8437015460413,0,0
E-commerce,2001,0,0
E-commerce,8436574360455,0,0
E-commerce,8470002160040,0,0
E-commerce,8470001743749,0,0
E-commerce,8436574361599,0,0
E-commerce,8470002116511,0,0
E-commerce,8436574362336,0,0
E-commerce,8436574361582,0,0
E-commerce,8470001729057,0,0
E-commerce,8470001908285,0,0
E-commerce,8470001945761,0,0
E-commerce,8470001951854,0,0
E-commerce,8470001800435,0,0
E-commerce,8470001895752,0,0
E-commerce,8436574364033,0,0
E-commerce,8436574365139,0,0
E-commerce,8436574364484,0,0
E-commerce,8470001682673,0,0
E-commerce,8470001982032,0,0
E-commerce,8470001982049,0,0
E-commerce,8470001982056,0,0
E-commerce,8470003310338,0,0
E-commerce,8436574363692,0,0
E-commerce,8470002117075,0,0
E-commerce,8470002094857,0,0
E-commerce,8436574360844,0,0
E-commerce,8470003004343,0,0
E-commerce,8470003987509,0,0
E-commerce,8436574361032,0,0
E-commerce,8470001997302,0,0
E-commerce,8470002117181,0,0
E-commerce,8436574362459,0,0
E-commerce,8436574362442,0,0
E-commerce,8470001615688,0,0
E-commerce,8470003468237,1,1
E-commerce,8436574361605,0,0
E-commerce,8470001564832,0,0
E-commerce,8470001529688,0,0
E-commerce,8436574363166,0,0
E-commerce,8436574364460,0,0
E-commerce,8470001592453,0,0
E-commerce,8470001977786,0,0
E-commerce,8470001702852,0,0
E-commerce,8470002100657,0,0
E-commerce,8436574363388,0,0
E-commerce,8470002141469,0,0
E-commerce,8470002141452,0,0
E-commerce,8470001776211,0,0
E-commerce,8470001679864,0,0
E-commerce,8470001724137,0,0
E-commerce,8470001870483,0,0
E-commerce,8470001873590,0,0
E-commerce,8470001873583,0,0
E-commerce,8470001746092,0,0
E-commerce,8470002076747,0,0
E-commerce,8470001977793,0,0
E-commerce,8470002147102,0,0
E-commerce,8470002024434,0,0
E-commerce,8470001866608,0,0
E-commerce,8470001847607,2,2
E-commerce,8470001930156,0,0
E-commerce,8470002044272,0,0
E-commerce,8470001821478,0,0
E-commerce,8470001813800,0,0
E-commerce,8470001638151,0,0
E-commerce,8470002029224,0,0
E-commerce,8470002029231,0,0
E-commerce,8470003935876,0,0
E-commerce,8437015550923,0,0
E-commerce,8436574360523,0,0
E-commerce,8470001612335,0,0
E-commerce,8470002089471,2,2
E-commerce,8470001939456,1,1
E-commerce,8470001653499,0,0
E-commerce,8436574363654,0,0
E-commerce,8470001653505,0,0
E-commerce,8470002111363,2,2
E-commerce,8470001894342,0,0
E-commerce,7502264950426,0,0
E-commerce,8436574364316,0,0
E-commerce,7502264950402,0,0
E-commerce,7508304691144,0,0
E-commerce,CANTABRIA1,0,0
E-commerce,7500462903947,0,0
E-commerce,7500462903961,0,0
E-commerce,7508006192185,0,0
E-commerce,8470001822758,0,0
E-commerce,3760054600409,0,0
E-commerce,3760054600034,0,0
E-commerce,3760054603707,0,0
E-commerce,3760054600010,0,0
E-commerce,3760054600300,0,0
E-commerce,3760054601109,0,0
E-commerce,3760054604001,0,0
E-commerce,3760054604018,0,0
E-commerce,3760054603103,0,0
E-commerce,3760054600607,0,0
E-commerce,7502224225021,0,0
E-commerce,7502224221030,0,0
E-commerce,7502224220057,0,0
E-commerce,7502224220040,0,0
E-commerce,7502224228916,0,0
E-commerce,7502224228060,0,0
E-commerce,7502224228763,0,0
E-commerce,7502224228787,0,0
E-commerce,7502224228619,0,0
E-commerce,7502224228565,0,0
E-commerce,7502224228688,0,0
E-commerce,7501201400741,0,0
E-commerce,7502224227131,0,0
E-commerce,7502224227117,0,0
E-commerce,8030243001405,0,0
E-commerce,8030243026217,0,0
E-commerce,8030243004956,0,0
E-commerce,8030243009418,0,0
E-commerce,8030243006653,0,0
E-commerce,8030243010940,0,0
E-commerce,8030243006660,0,0
E-commerce,3337875773447,0,0
E-commerce,3337875925358,0,0
E-commerce,3337875849326,0,0
E-commerce,3337875848473,0,0
E-commerce,3606000537682,0,0
E-commerce,3337875784054,1,1
E-commerce,3337875923866,0,0
E-commerce,3337875597272,0,0
E-commerce,3337875597449,0,0
E-commerce,3337875840620,0,0
E-commerce,3337875597388,0,0
E-commerce,3337875597371,1,1
E-commerce,3337875598996,0,0
E-commerce,3337875743556,0,0
E-commerce,3337875743563,0,0
E-commerce,3337875782357,0,0
E-commerce,3337875597197,0,0
E-commerce,3337875597357,0,0
E-commerce,3606000560833,0,0
E-commerce,3337875773430,0,0
E-commerce,3337875597180,0,0
E-commerce,3337875597333,0,0
E-commerce,3337875597210,0,0
E-commerce,3337875597395,0,0
E-commerce,3337875904292,0,0
E-commerce,3337875597203,0,0
E-commerce,3337875909525,2,2
E-commerce,3337875905626,0,0
E-commerce,3337875829007,1,1
E-commerce,3337875684095,0,0
E-commerce,3337875597296,0,0
E-commerce,3337875684118,0,0
E-commerce,3337875795456,0,0
E-commerce,3337875684101,0,0
E-commerce,3499320005326,0,0
E-commerce,7613035393448,0,0
E-commerce,7613035392885,0,0
E-commerce,3499320008198,1,1
E-commerce,7502003560527,1,1
E-commerce,3499320008341,0,0
E-commerce,7502003560237,0,0
E-commerce,7897930778368,0,0
E-commerce,7897930778405,0,0
E-commerce,3499320015622,0,0
E-commerce,3499320015615,0,0
E-commerce,7897930778351,0,0
E-commerce,3499320012829,0,0
E-commerce,3466320012838,1,1
E-commerce,7897930779198,0,0
E-commerce,3499320004541,0,0
E-commerce,3499320007979,0,0
E-commerce,3499320009775,0,0
E-commerce,7640203240242,0,0
E-commerce,3499320014274,1,1
E-commerce,3499320014267,0,0
E-commerce,7640203242864,0,0
E-commerce,3499320017183,0,0
E-commerce,3499320015530,0,0
E-commerce,3499320012812,0,0
E-commerce,3499320011341,0,0
E-commerce,3499320016735,0,0
E-commerce,3499320015806,0,0
E-commerce,3499320015752,0,0
E-commerce,3499320015776,0,0
E-commerce,3499320016759,0,0
E-commerce,3499320016780,0,0
E-commerce,3499320016766,0,0
E-commerce,3499320016742,0,0
E-commerce,3499320011334,0,0
E-commerce,3499320015769,0,0
E-commerce,3499320007986,0,0
E-commerce,3499320017176,0,0
E-commerce,7897930779136,0,0
E-commerce,3499320013925,0,0
E-commerce,3499320012805,0,0
E-commerce,3499320012850,0,0
E-commerce,7897930779020,0,0
E-commerce,3499320012874,0,0
E-commerce,7897930778634,0,0
E-commerce,7897930779228,0,0
E-commerce,7897930778627,0,0
E-commerce,7897930779204,0,0
E-commerce,7897930778641,0,0
E-commerce,3499320014540,0,0
E-commerce,3499320011655,0,0
E-commerce,3499320011617,0,0
E-commerce,3499320011686,0,0
E-commerce,3499320011389,0,0
E-commerce,7502275470623,0,0
E-commerce,3499320017848,0,0
E-commerce,3499320012201,0,0
E-commerce,7897930778801,0,0
E-commerce,7897930777644,0,0
E-commerce,7897930777620,0,0
E-commerce,7897930777613,0,0
E-commerce,3499320004497,0,0
E-commerce,3499320004473,0,0
E-commerce,7897930762312,0,0
E-commerce,3499320015486,0,0
E-commerce,7897930779112,0,0
E-commerce,3499320012508,0,0
E-commerce,3499320012485,0,0
E-commerce,3499320012492,0,0
E-commerce,7612076457256,0,0
E-commerce,7897930776609,0,0
E-commerce,7612076457430,0,0
E-commerce,7612076457355,0,0
E-commerce,7897930776616,0,0
E-commerce,3499320003001,0,0
E-commerce,7502003560244,0,0
E-commerce,679795083118,0,0
E-commerce,679795083828,0,0
E-commerce,679795082098,0,0
E-commerce,679795083309,0,0
E-commerce,679795083231,0,0
E-commerce,679795083088,0,0
E-commerce,679795083279,0,0
E-commerce,679795083378,0,0
E-commerce,679795084252,0,0
E-commerce,679795083507,0,0
E-commerce,679795083248,0,0
E-commerce,679795083330,0,0
E-commerce,679795083392,0,0
E-commerce,679795083484,0,0
E-commerce,679795083491,0,0
E-commerce,679795083668,0,0
E-commerce,679795084733,0,0
E-commerce,679795083798,0,0
E-commerce,679795082029,0,0
E-commerce,679795082005,0,0
E-commerce,679795083095,0,0
E-commerce,679795083057,0,0
E-commerce,679795082050,0,0
E-commerce,679795082142,0,0
E-commerce,679795083965,0,0
E-commerce,679795083071,0,0
E-commerce,679795083842,0,0
E-commerce,679795084078,0,0
E-commerce,679795083866,0,0
E-commerce,679795084092,0,0
E-commerce,679795084085,0,0
E-commerce,679795083859,0,0
E-commerce,679795083910,0,0
E-commerce,679795083941,0,0
E-commerce,679795083835,0,0
E-commerce,679795083736,0,0
E-commerce,679795082128,0,0
E-commerce,679795082135,0,0
E-commerce,679795083460,0,0
E-commerce,679795082012,0,0
E-commerce,679795083347,0,0
E-commerce,679795083705,0,0
E-commerce,679795083699,0,0
E-commerce,679795083682,0,0
E-commerce,679795083033,0,0
E-commerce,813419026673,0,0
E-commerce,813419026697,0,0
E-commerce,813419026710,0,0
E-commerce,810168640648,0,0
E-commerce,813419028158,0,0
E-commerce,813419028134,0,0
E-commerce,810168640730,0,0
E-commerce,813419028141,0,0
E-commerce,813419026987,0,0
E-commerce,813419023610,0,0
E-commerce,813419023948,0,0
E-commerce,813419023887,0,0
E-commerce,813419023573,0,0
E-commerce,813419023900,0,0
E-commerce,813419023924,0,0
E-commerce,813419027151,0,0
E-commerce,813419020589,0,0
E-commerce,813419024013,0,0
E-commerce,813419026796,0,0
E-commerce,813419027342,0,0
E-commerce,813419023535,0,0
E-commerce,813419021708,0,0
E-commerce,813419021715,0,0
E-commerce,813419021722,0,0
E-commerce,813419023504,0,0
E-commerce,813419021739,0,0
E-commerce,813419027366,2,2
E-commerce,810168640563,0,0
E-commerce,813419027380,2,2
E-commerce,813419027403,0,0
E-commerce,813419022477,0,0
E-commerce,813419022460,0,0
E-commerce,813419022453,0,0
E-commerce,813419022446,0,0
E-commerce,813419020145,0,0
E-commerce,813419026659,0,0
E-commerce,813419027212,0,0
E-commerce,813419021371,0,0
E-commerce,813419021388,0,0
E-commerce,813419027090,0,0
E-commerce,813419024044,0,0
E-commerce,813419027052,0,0
E-commerce,813419027854,0,0
E-commerce,813419020602,0,0
E-commerce,813419023634,0,0
E-commerce,813419023962,0,0
E-commerce,5002010130017,0,0
E-commerce,198168739686,0,0
E-commerce,198168129081,0,0
E-commerce,736631276513,0,0
E-commerce,198168067376,0,0
E-commerce,8201035426162,0,0
E-commerce,852681950200,0,0
E-commerce,736631276568,0,0
E-commerce,736631276728,0,0
E-commerce,850028616154,0,0
E-commerce,852681950477,0,0
E-commerce,736631276667,0,0
E-commerce,736631276643,0,0
E-commerce,850028616017,0,0
E-commerce,852681950446,0,0
E-commerce,850028616147,0,0
E-commerce,820103542616,0,0
E-commerce,850028616086,0,0
E-commerce,852681950316,0,0
E-commerce,198168409480,0,0
E-commerce,608819261195,0,0
E-commerce,736631276650,0,0
E-commerce,736631276711,0,0
E-commerce,736631276575,0,0
E-commerce,852681950545,0,0
E-commerce,820103542678,0,0
E-commerce,608819261164,0,0
E-commerce,728028151077,0,0
E-commerce,736631276605,0,0
E-commerce,857376000406,0,0
E-commerce,850028616000,0,0
E-commerce,736631276704,0,0
E-commerce,736631276834,0,0
E-commerce,852681950217,0,0
E-commerce,608819261133,0,0
E-commerce,8809416470245,0,0
E-commerce,8809416470016,0,0
E-commerce,8809416470009,0,0
E-commerce,8809598452350,0,0
E-commerce,8809598451070,0,0
E-commerce,8809598453876,0,0
E-commerce,8809598452800,0,0
E-commerce,8809598451032,0,0
E-commerce,8809598450622,0,0
E-commerce,8809598450653,0,0
E-commerce,8809598451926,0,0
E-commerce,8809416470511,0,0
E-commerce,8809598455627,0,0
E-commerce,8809598450646,0,0
E-commerce,8809598453869,0,0
E-commerce,8809598453401,0,0
E-commerce,8809598454637,0,0
E-commerce,8809598455658,0,0
E-commerce,8809598454644,0,0
E-commerce,8809598454651,0,0
E-commerce,728028414912,0,0
E-commerce,728028465532,0,0
E-commerce,728028435856,0,0
E-commerce,728028202595,0,0
E-commerce,728028317626,0,0
E-commerce,728028317633,0,0
E-commerce,728028472547,0,0
E-commerce,728028465525,0,0
E-commerce,728028472554,0,0
E-commerce,728028455250,0,0
E-commerce,728028111491,0,0
E-commerce,728028202601,0,0
E-commerce,728028414929,0,0
E-commerce,728028479782,0,0
E-commerce,728028111453,0,0
E-commerce,728028111477,0,0
E-commerce,728028479799,0,0
E-commerce,728028111422,0,0
E-commerce,728028435870,0,0
E-commerce,728028111446,0,0
E-commerce,728028479775,0,0
E-commerce,728028111460,0,0
E-commerce,728028479836,0,0
E-commerce,728028111439,0,0
E-commerce,728028420340,0,0
E-commerce,8428749884309,0,0
E-commerce,8428749534105,0,0
E-commerce,8428749001188,1,1
E-commerce,8428749001157,0,0
E-commerce,8428749831204,0,0
E-commerce,8428749536000,0,0
E-commerce,8428749646600,0,0
E-commerce,8428749001225,1,1
E-commerce,8428749821106,0,0
E-commerce,8428749534600,0,0
E-commerce,8428749899204,0,0
E-commerce,8428749908708,0,0
E-commerce,8428749854906,0,0
E-commerce,8428749771104,0,0
E-commerce,8428749771005,0,0
E-commerce,8428749938408,0,0
E-commerce,8428749535805,1,1
E-commerce,8428749884200,0,0
E-commerce,8428749807605,0,0
E-commerce,8428749884408,0,0
E-commerce,8428749662105,0,0
E-commerce,8428749631309,0,0
E-commerce,8428749694908,0,0
E-commerce,8428749696100,0,0
E-commerce,8428749000976,0,0
E-commerce,8428749002178,0,0
E-commerce,7502251111328,0,0
E-commerce,7502251111335,0,0
E-commerce,7502251111342,0,0
E-commerce,13039,0,0
E-commerce,7502251110536,0,0
E-commerce,6018,0,0
E-commerce,6020,0,0
E-commerce,6490,0,0
E-commerce,7502251111632,0,0
E-commerce,7502251111649,0,0
E-commerce,7502251110833,0,0
E-commerce,6097,0,0
E-commerce,7502251110345,0,0
E-commerce,7502251110314,0,0
E-commerce,7502251111366,0,0
E-commerce,7502251110109,0,0
E-commerce,7502251111625,0,0
E-commerce,6175,0,0
E-commerce,6662,0,0
E-commerce,6665,0,0
E-commerce,7502251110567,0,0
E-commerce,7502251110574,0,0
E-commerce,7502251110611,0,0
E-commerce,7502251110604,0,0
E-commerce,7502251110352,0,0
E-commerce,7502251110741,0,0
E-commerce,7502251110970,0,0
E-commerce,7502251110635,0,0
E-commerce,6137,0,0
E-commerce,7502251110772,0,0
E-commerce,6221,0,0
E-commerce,7502251110994,0,0
E-commerce,7502251110369,0,0
E-commerce,7502251110581,0,0
E-commerce,7502251111175,0,0
E-commerce,7502251111199,0,0
E-commerce,7502251111205,0,0
E-commerce,7117,0,0
E-commerce,7502251110550,0,0
E-commerce,7502251111564,0,0
E-commerce,7502251111373,0,0
E-commerce,7502251111533,0,0
E-commerce,7502251111557,0,0
E-commerce,7502251111519,0,0
E-commerce,7502251111526,0,0
E-commerce,7502251110338,0,0
E-commerce,7502251111618,0,0
E-commerce,7502251111540,0,0
E-commerce,7502251110079,0,0
E-commerce,7502251110857,0,0
E-commerce,6487,0,0
E-commerce,6732,0,0
E-commerce,6727,0,0
E-commerce,7502251111380,0,0
E-commerce,6622,0,0
E-commerce,7502251111502,0,0
E-commerce,726798307700,0,0
E-commerce,726798307717,0,0
E-commerce,726798307694,0,0
E-commerce,726798307724,0,0
E-commerce,726798307731,0,0
E-commerce,116,0,0
E-commerce,115,0,0
E-commerce,1305,0,0
E-commerce,7502224534826,0,0
E-commerce,1304,0,0
E-commerce,M100,0,0
E-commerce,M250,0,0
E-commerce,M500,0,0
E-commerce,1300,0,0
E-commerce,1302,0,0
E-commerce,7502224532488,0,0
E-commerce,1303,0,0
E-commerce,1301,0,0
E-commerce,7502224534734,0,0
E-commerce,7502224534727,0,0
E-commerce,7502224534710,0,0
E-commerce,7502224534628,0,0
E-commerce,7502224531993,0,0
E-commerce,7502224533816,0,0
E-commerce,7502224534659,0,0
E-commerce,1306,0,0
E-commerce,7502224534475,0,0
E-commerce,125,0,0
E-commerce,7502224533829,4,4
E-commerce,7502224533805,2,2
E-commerce,7502224533812,0,0
E-commerce,7502224534178,0,0
E-commerce,3760192240642,0,0
E-commerce,37760192240383,0,0
E-commerce,3760192240192,0,0
E-commerce,3760192240048,0,0
E-commerce,3760192240079,0,0
E-commerce,3760192240062,0,0
E-commerce,3760192240055,0,0
E-commerce,3760192240369,0,0
