Almacen,CÃ³digo de barras,Stock min,ROP,Stock Max
Sucursal Foro 4,516,0,0,0
Sucursal Foro 4,539,0,0,0
Sucursal Foro 4,519,0,0,0
Sucursal Foro 4,514,0,0,0
Sucursal Foro 4,544,0,0,0
Sucursal Foro 4,527,0,0,0
Sucursal Foro 4,555,0,0,0
Sucursal Foro 4,540,0,0,0
Sucursal Foro 4,523,0,0,0
Sucursal Foro 4,508,0,0,0
Sucursal Foro 4,548,0,0,0
Sucursal Foro 4,549,0,0,0
Sucursal Foro 4,552,0,0,0
Sucursal Foro 4,553,0,0,0
Sucursal Foro 4,510,0,0,0
Sucursal Foro 4,517,0,0,0
Sucursal Foro 4,502,0,0,0
Sucursal Foro 4,511,0,0,0
Sucursal Foro 4,554,0,0,0
Sucursal Foro 4,537,0,0,0
Sucursal Foro 4,545,0,0,0
Sucursal Foro 4,504,0,0,0
Sucursal Foro 4,531,0,0,0
Sucursal Foro 4,520,0,0,0
Sucursal Foro 4,530,0,0,0
Sucursal Foro 4,743,0,0,0
Sucursal Foro 4,532,0,0,0
Sucursal Foro 4,526,0,0,0
Sucursal Foro 4,509,0,0,0
Sucursal Foro 4,534,0,0,0
Sucursal Foro 4,3499320001946,0,0,0
Sucursal Foro 4,3499320001526,0,0,0
Sucursal Foro 4,7502003560442,0,0,0
Sucursal Foro 4,3499320014793,3,3,3
Sucursal Foro 4,7502003560343,0,0,0
Sucursal Foro 4,7502003560329,0,0,0
Sucursal Foro 4,7502003560336,0,0,0
Sucursal Foro 4,7502003560367,0,0,0
Sucursal Foro 4,3499320003056,0,0,0
Sucursal Foro 4,3499320001335,0,0,0
Sucursal Foro 4,3499320002394,2,2,2
Sucursal Foro 4,3499320001328,1,1,1
Sucursal Foro 4,3499320014298,0,0,0
Sucursal Foro 4,3499320014281,0,0,0
Sucursal Foro 4,3499320016650,0,0,0
Sucursal Foro 4,3499320016575,4,4,4
Sucursal Foro 4,3499320002868,0,0,0
Sucursal Foro 4,7502003560459,0,0,0
Sucursal Foro 4,3499320001205,1,1,1
Sucursal Foro 4,3499320001618,1,1,1
Sucursal Foro 4,3499320004237,3,3,3
Sucursal Foro 4,7502275470500,1,1,1
Sucursal Foro 4,3499320001762,0,0,0
Sucursal Foro 4,3499320004879,0,0,0
Sucursal Foro 4,3499320002523,0,0,0
Sucursal Foro 4,3499320001878,0,0,0
Sucursal Foro 4,3499320001755,0,0,0
Sucursal Foro 4,3499320001168,0,0,0
Sucursal Foro 4,3499320001342,0,0,0
Sucursal Foro 4,3499320001359,0,0,0
Sucursal Foro 4,3499320005203,1,1,1
Sucursal Foro 4,3499320000215,0,0,0
Sucursal Foro 4,3499320000208,0,0,0
Sucursal Foro 4,7502003560480,0,0,0
Sucursal Foro 4,7502003560497,0,0,0
Sucursal Foro 4,7502003560473,0,0,0
Sucursal Foro 4,3499320002448,0,0,0
Sucursal Foro 4,7795373001558,0,0,0
Sucursal Foro 4,7795373001565,0,0,0
Sucursal Foro 4,8423372000515,0,0,0
Sucursal Foro 4,8423372049453,0,0,0
Sucursal Foro 4,8423372048302,0,0,0
Sucursal Foro 4,8423372049088,0,0,0
Sucursal Foro 4,8423372800399,0,0,0
Sucursal Foro 4,8423372034213,0,0,0
Sucursal Foro 4,8423372034237,0,0,0
Sucursal Foro 4,8423372034244,0,0,0
Sucursal Foro 4,8423372034251,0,0,0
Sucursal Foro 4,8423372040337,0,0,0
Sucursal Foro 4,8411660802231,0,0,0
Sucursal Foro 4,8423372040382,0,0,0
Sucursal Foro 4,8423372040351,0,0,0
Sucursal Foro 4,8423372040443,0,0,0
Sucursal Foro 4,8423372034909,0,0,0
Sucursal Foro 4,8423372040023,1,1,1
Sucursal Foro 4,8423372040009,0,0,0
Sucursal Foro 4,8423372041006,0,0,0
Sucursal Foro 4,8423372040078,0,0,0
Sucursal Foro 4,8423372800450,0,0,0
Sucursal Foro 4,8423372010019,0,0,0
Sucursal Foro 4,8423372034275,0,0,0
Sucursal Foro 4,8423372034299,0,0,0
Sucursal Foro 4,8423372034282,0,0,0
Sucursal Foro 4,8423372800290,0,0,0
Sucursal Foro 4,8423372800375,0,0,0
Sucursal Foro 4,9923372820322,0,0,0
Sucursal Foro 4,8423372820328,0,0,0
Sucursal Foro 4,8423372830204,0,0,0
Sucursal Foro 4,8423372021138,0,0,0
Sucursal Foro 4,8423372800238,0,0,0
Sucursal Foro 4,8423372000072,0,0,0
Sucursal Foro 4,8423372801280,0,0,0
Sucursal Foro 4,8423372801303,0,0,0
Sucursal Foro 4,8423372000096,0,0,0
Sucursal Foro 4,8423372021046,0,0,0
Sucursal Foro 4,8423372020056,0,0,0
Sucursal Foro 4,8423372025044,0,0,0
Sucursal Foro 4,8423372025006,1,1,1
Sucursal Foro 4,8423372000331,0,0,0
Sucursal Foro 4,8423372025051,0,0,0
Sucursal Foro 4,8423372025082,0,0,0
Sucursal Foro 4,8423372000232,0,0,0
Sucursal Foro 4,8423372026010,0,0,0
Sucursal Foro 4,8423372800061,0,0,0
Sucursal Foro 4,8423372800467,0,0,0
Sucursal Foro 4,8423372800436,0,0,0
Sucursal Foro 4,8423372800429,0,0,0
Sucursal Foro 4,8423372840210,1,1,1
Sucursal Foro 4,8423372000157,0,0,0
Sucursal Foro 4,8423372800153,0,0,0
Sucursal Foro 4,8423372840173,1,1,1
Sucursal Foro 4,8423372000621,0,0,0
Sucursal Foro 4,8423372000645,0,0,0
Sucursal Foro 4,7640137610012,0,0,0
Sucursal Foro 4,7640137610104,0,0,0
Sucursal Foro 4,7640137410018,0,0,0
Sucursal Foro 4,8423372000249,0,0,0
Sucursal Foro 4,7640137610708,0,0,0
Sucursal Foro 4,7640137419004,0,0,0
Sucursal Foro 4,856901008207,0,0,0
Sucursal Foro 4,856901008306,0,0,0
Sucursal Foro 4,856901008429,0,0,0
Sucursal Foro 4,856901008221,0,0,0
Sucursal Foro 4,856901008436,0,0,0
Sucursal Foro 4,788492808274,0,0,0
Sucursal Foro 4,G234,0,0,0
Sucursal Foro 4,G235,0,0,0
Sucursal Foro 4,G231,0,0,0
Sucursal Foro 4,G230,0,0,0
Sucursal Foro 4,G206,0,0,0
Sucursal Foro 4,G201,0,0,0
Sucursal Foro 4,G202,0,0,0
Sucursal Foro 4,G205,0,0,0
Sucursal Foro 4,G207,0,0,0
Sucursal Foro 4,G221,0,0,0
Sucursal Foro 4,G220,0,0,0
Sucursal Foro 4,G217,0,0,0
Sucursal Foro 4,G219,0,0,0
Sucursal Foro 4,G218,0,0,0
Sucursal Foro 4,G222,0,0,0
Sucursal Foro 4,G223,0,0,0
Sucursal Foro 4,G210,0,0,0
Sucursal Foro 4,G239,0,0,0
Sucursal Foro 4,7502247140493,0,0,0
Sucursal Foro 4,G228,0,0,0
Sucursal Foro 4,5610108,0,0,0
Sucursal Foro 4,G233,0,0,0
Sucursal Foro 4,G232,0,0,0
Sucursal Foro 4,G208,0,0,0
Sucursal Foro 4,788492808275,0,0,0
Sucursal Foro 4,G236,0,0,0
Sucursal Foro 4,G226,0,0,0
Sucursal Foro 4,G227,0,0,0
Sucursal Foro 4,G237,0,0,0
Sucursal Foro 4,G203,0,0,0
Sucursal Foro 4,G225,0,0,0
Sucursal Foro 4,G224,0,0,0
Sucursal Foro 4,5230105,0,0,0
Sucursal Foro 4,G212,0,0,0
Sucursal Foro 4,G211,0,0,0
Sucursal Foro 4,G204,0,0,0
Sucursal Foro 4,7897473206632,1,1,1
Sucursal Foro 4,8904091131976,0,0,0
Sucursal Foro 4,8904091182091,0,0,0
Sucursal Foro 4,8904091182084,0,0,0
Sucursal Foro 4,8904091150434,0,0,0
Sucursal Foro 4,8904091183517,0,0,0
Sucursal Foro 4,8904091189120,0,0,0
Sucursal Foro 4,7506200700083,0,0,0
Sucursal Foro 4,7506358400392,0,0,0
Sucursal Foro 4,8904091187324,0,0,0
Sucursal Foro 4,8904091125722,0,0,0
Sucursal Foro 4,8904091104475,0,0,0
Sucursal Foro 4,8904091147304,0,0,0
Sucursal Foro 4,8904091147311,0,0,0
Sucursal Foro 4,8904091150496,0,0,0
Sucursal Foro 4,8904091185467,0,0,0
Sucursal Foro 4,7502217870023,0,0,0
Sucursal Foro 4,7502217870016,0,0,0
Sucursal Foro 4,7502217870061,0,0,0
Sucursal Foro 4,7502217870054,0,0,0
Sucursal Foro 4,7502217870030,0,0,0
Sucursal Foro 4,7502217870047,0,0,0
Sucursal Foro 4,7501043100519,0,0,0
Sucursal Foro 4,7501064550652,0,0,0
Sucursal Foro 4,7501043110686,0,0,0
Sucursal Foro 4,7501043110778,0,0,0
Sucursal Foro 4,7501043110853,1,1,1
Sucursal Foro 4,7501043112208,0,0,0
Sucursal Foro 4,7501043111850,0,0,0
Sucursal Foro 4,7501043111959,0,0,0
Sucursal Foro 4,7501390915309,0,0,0
Sucursal Foro 4,7501027800183,0,0,0
Sucursal Foro 4,8424561008626,1,1,1
Sucursal Foro 4,8424561008619,0,0,0
Sucursal Foro 4,8424561008152,0,0,0
Sucursal Foro 4,8424561008176,0,0,0
Sucursal Foro 4,8424561008589,0,0,0
Sucursal Foro 4,8424561008121,1,1,1
Sucursal Foro 4,8424561008787,0,0,0
Sucursal Foro 4,8424561008602,0,0,0
Sucursal Foro 4,8424561008909,1,1,1
Sucursal Foro 4,8424561010407,1,1,1
Sucursal Foro 4,8424561008596,0,0,0
Sucursal Foro 4,8424561008374,2,2,2
Sucursal Foro 4,8424561008329,0,0,0
Sucursal Foro 4,8424561009722,0,0,0
Sucursal Foro 4,8424561009739,0,0,0
Sucursal Foro 4,8424561009227,0,0,0
Sucursal Foro 4,8424561009234,0,0,0
Sucursal Foro 4,8424561008633,0,0,0
Sucursal Foro 4,8424561008565,3,3,3
Sucursal Foro 4,8424561008961,2,2,2
Sucursal Foro 4,8424561008954,1,1,1
Sucursal Foro 4,8424561083258,0,0,0
Sucursal Foro 4,8424561008947,3,3,3
Sucursal Foro 4,8424561010421,0,0,0
Sucursal Foro 4,8424561009401,0,0,0
Sucursal Foro 4,8424561009388,0,0,0
Sucursal Foro 4,8424561009395,0,0,0
Sucursal Foro 4,8424561008497,0,0,0
Sucursal Foro 4,8424561008077,0,0,0
Sucursal Foro 4,8424561008053,0,0,0
Sucursal Foro 4,8424561008060,0,0,0
Sucursal Foro 4,8424561008046,1,1,1
Sucursal Foro 4,8424561083555,0,0,0
Sucursal Foro 4,4002066,0,0,0
Sucursal Foro 4,8424561008572,0,0,0
Sucursal Foro 4,8424561003690,1,1,1
Sucursal Foro 4,8424561008008,2,2,2
Sucursal Foro 4,8424561008015,0,0,0
Sucursal Foro 4,8424561008763,0,0,0
Sucursal Foro 4,8424561008350,0,0,0
Sucursal Foro 4,8424561008473,1,1,1
Sucursal Foro 4,8424561008923,0,0,0
Sucursal Foro 4,8424561008916,0,0,0
Sucursal Foro 4,8424561008930,0,0,0
Sucursal Foro 4,8424561008664,0,0,0
Sucursal Foro 4,8424561008459,0,0,0
Sucursal Foro 4,8424561008336,0,0,0
Sucursal Foro 4,8424561008190,0,0,0
Sucursal Foro 4,8424561082947,0,0,0
Sucursal Foro 4,8424561082954,0,0,0
Sucursal Foro 4,8424561082930,0,0,0
Sucursal Foro 4,8697711700019,0,0,0
Sucursal Foro 4,8697711700026,0,0,0
Sucursal Foro 4,8697711700705,0,0,0
Sucursal Foro 4,8697711700040,0,0,0
Sucursal Foro 4,8697711700057,0,0,0
Sucursal Foro 4,8697711700064,0,0,0
Sucursal Foro 4,8697711701054,0,0,0
Sucursal Foro 4,8697711701009,0,0,0
Sucursal Foro 4,7506606800301,0,0,0
Sucursal Foro 4,7506606800349,0,0,0
Sucursal Foro 4,7506606800899,0,0,0
Sucursal Foro 4,7506606800288,0,0,0
Sucursal Foro 4,7506606800073,0,0,0
Sucursal Foro 4,7506606800059,0,0,0
Sucursal Foro 4,7506606800042,0,0,0
Sucursal Foro 4,7506606800035,0,0,0
Sucursal Foro 4,7506606800103,0,0,0
Sucursal Foro 4,7506606800318,0,0,0
Sucursal Foro 4,7703281020042,0,0,0
Sucursal Foro 4,7703281001546,0,0,0
Sucursal Foro 4,7703281001515,0,0,0
Sucursal Foro 4,3461029800007,0,0,0
Sucursal Foro 4,3461020000529,0,0,0
Sucursal Foro 4,3461022003047,0,0,0
Sucursal Foro 4,3461022003054,0,0,0
Sucursal Foro 4,3461020014144,0,0,0
Sucursal Foro 4,3461020014137,0,0,0
Sucursal Foro 4,3461020003001,0,0,0
Sucursal Foro 4,3461020014021,0,0,0
Sucursal Foro 4,3461022002118,0,0,0
Sucursal Foro 4,3461020014038,0,0,0
Sucursal Foro 4,3461020014014,0,0,0
Sucursal Foro 4,3461020003490,0,0,0
Sucursal Foro 4,3461020002035,0,0,0
Sucursal Foro 4,3461020003483,0,0,0
Sucursal Foro 4,3461020002059,0,0,0
Sucursal Foro 4,3461023492178,0,0,0
Sucursal Foro 4,3461023492192,0,0,0
Sucursal Foro 4,3461023492161,0,0,0
Sucursal Foro 4,3461023492185,0,0,0
Sucursal Foro 4,3461020014120,0,0,0
Sucursal Foro 4,3461020002929,0,0,0
Sucursal Foro 4,3461020014113,0,0,0
Sucursal Foro 4,3461020000543,0,0,0
Sucursal Foro 4,3461020014076,0,0,0
Sucursal Foro 4,3461020012294,0,0,0
Sucursal Foro 4,3461020013550,0,0,0
Sucursal Foro 4,3461020007962,0,0,0
Sucursal Foro 4,3461020013192,0,0,0
Sucursal Foro 4,3461020008082,0,0,0
Sucursal Foro 4,3461023492123,0,0,0
Sucursal Foro 4,3461023492130,0,0,0
Sucursal Foro 4,3461020002608,0,0,0
Sucursal Foro 4,3461020014090,0,0,0
Sucursal Foro 4,3461020014083,0,0,0
Sucursal Foro 4,327,0,0,0
Sucursal Foro 4,320,0,0,0
Sucursal Foro 4,300,0,0,0
Sucursal Foro 4,301,0,0,0
Sucursal Foro 4,302,0,0,0
Sucursal Foro 4,334,0,0,0
Sucursal Foro 4,303,0,0,0
Sucursal Foro 4,304,0,0,0
Sucursal Foro 4,333,0,0,0
Sucursal Foro 4,305,0,0,0
Sucursal Foro 4,306,0,0,0
Sucursal Foro 4,330,0,0,0
Sucursal Foro 4,331,0,0,0
Sucursal Foro 4,328,0,0,0
Sucursal Foro 4,329,0,0,0
Sucursal Foro 4,322,0,0,0
Sucursal Foro 4,307,0,0,0
Sucursal Foro 4,308,0,0,0
Sucursal Foro 4,478,0,0,0
Sucursal Foro 4,309,0,0,0
Sucursal Foro 4,310,0,0,0
Sucursal Foro 4,311,0,0,0
Sucursal Foro 4,312,0,0,0
Sucursal Foro 4,326,0,0,0
Sucursal Foro 4,763331477117,0,0,0
Sucursal Foro 4,313,0,0,0
Sucursal Foro 4,314,0,0,0
Sucursal Foro 4,315,0,0,0
Sucursal Foro 4,332,0,0,0
Sucursal Foro 4,316,0,0,0
Sucursal Foro 4,325,0,0,0
Sucursal Foro 4,323,0,0,0
Sucursal Foro 4,729208176651,0,0,0
Sucursal Foro 4,317,0,0,0
Sucursal Foro 4,318,1,1,1
Sucursal Foro 4,319,0,0,0
Sucursal Foro 4,321,0,0,0
Sucursal Foro 4,7502266460015,0,0,0
Sucursal Foro 4,7502266460022,0,0,0
Sucursal Foro 4,7502266460046,0,0,0
Sucursal Foro 4,7502266460008,0,0,0
Sucursal Foro 4,7502266460039,0,0,0
Sucursal Foro 4,7502266460060,0,0,0
Sucursal Foro 4,7502266460077,0,0,0
Sucursal Foro 4,7502266460053,0,0,0
Sucursal Foro 4,7502266460084,0,0,0
Sucursal Foro 4,60748000472,0,0,0
Sucursal Foro 4,724373569567,0,0,0
Sucursal Foro 4,853676003222,0,0,0
Sucursal Foro 4,724373569642,0,0,0
Sucursal Foro 4,724373569512,0,0,0
Sucursal Foro 4,853676003215,0,0,0
Sucursal Foro 4,724373569574,0,0,0
Sucursal Foro 4,724373569659,0,0,0
Sucursal Foro 4,724373569604,0,0,0
Sucursal Foro 4,724373569598,0,0,0
Sucursal Foro 4,724373569673,0,0,0
Sucursal Foro 4,60748003718,0,0,0
Sucursal Foro 4,60748001001,0,0,0
Sucursal Foro 4,724373569703,0,0,0
Sucursal Foro 4,724373569710,0,0,0
Sucursal Foro 4,60748000199,0,0,0
Sucursal Foro 4,724373569727,0,0,0
Sucursal Foro 4,724373569666,0,0,0
Sucursal Foro 4,853676003031,0,0,0
Sucursal Foro 4,853676003116,0,0,0
Sucursal Foro 4,679795082043,0,0,0
Sucursal Foro 4,853676003413,0,0,0
Sucursal Foro 4,8470001880154,0,0,0
Sucursal Foro 4,8429420128644,1,1,1
Sucursal Foro 4,8470001806475,1,1,1
Sucursal Foro 4,8429420227606,0,0,0
Sucursal Foro 4,8429420227590,0,0,0
Sucursal Foro 4,8470003245920,1,1,1
Sucursal Foro 4,8429420236219,1,1,1
Sucursal Foro 4,8470001509833,0,0,0
Sucursal Foro 4,8470001855107,0,0,0
Sucursal Foro 4,8429420249875,0,0,0
Sucursal Foro 4,8429420236769,0,0,0
Sucursal Foro 4,8429420181137,0,0,0
Sucursal Foro 4,8429420181106,0,0,0
Sucursal Foro 4,8429420181113,0,0,0
Sucursal Foro 4,8429420181014,0,0,0
Sucursal Foro 4,8429420181052,0,0,0
Sucursal Foro 4,8429420181021,0,0,0
Sucursal Foro 4,8429420171749,0,0,0
Sucursal Foro 4,8429420256354,0,0,0
Sucursal Foro 4,8429420084674,0,0,0
Sucursal Foro 4,8429420160750,0,0,0
Sucursal Foro 4,8429420160668,1,1,1
Sucursal Foro 4,8429420311411,0,0,0
Sucursal Foro 4,8470001716125,0,0,0
Sucursal Foro 4,8470001654557,0,0,0
Sucursal Foro 4,8429420306936,1,1,1
Sucursal Foro 4,8429420307261,0,0,0
Sucursal Foro 4,8470001699664,1,1,1
Sucursal Foro 4,8470001631718,0,0,0
Sucursal Foro 4,8429420161214,1,1,1
Sucursal Foro 4,8429420107496,0,0,0
Sucursal Foro 4,8470001525369,1,1,1
Sucursal Foro 4,8470001585066,0,0,0
Sucursal Foro 4,8470001631695,1,1,1
Sucursal Foro 4,8429420226272,0,0,0
Sucursal Foro 4,8429420226265,3,3,3
Sucursal Foro 4,8429420107502,4,4,4
Sucursal Foro 4,8429420291317,0,0,0
Sucursal Foro 4,8429420282865,1,1,1
Sucursal Foro 4,8429420154186,2,2,2
Sucursal Foro 4,8429420201361,0,0,0
Sucursal Foro 4,8429420192263,0,0,0
Sucursal Foro 4,8429420161245,0,0,0
Sucursal Foro 4,8429420200814,0,0,0
Sucursal Foro 4,8429420125117,1,1,1
Sucursal Foro 4,8429420187962,1,1,1
Sucursal Foro 4,8429420139336,0,0,0
Sucursal Foro 4,8429420196377,0,0,0
Sucursal Foro 4,8429420188020,0,0,0
Sucursal Foro 4,8429420160804,0,0,0
Sucursal Foro 4,8429420246881,0,0,0
Sucursal Foro 4,8470001559319,0,0,0
Sucursal Foro 4,8429420280885,5,5,5
Sucursal Foro 4,8429420307988,1,1,1
Sucursal Foro 4,8429420144002,0,0,0
Sucursal Foro 4,8429420244191,1,1,1
Sucursal Foro 4,8429420216075,0,0,0
Sucursal Foro 4,8429420245341,0,0,0
Sucursal Foro 4,8470001674234,1,1,1
Sucursal Foro 4,8470001812353,0,0,0
Sucursal Foro 4,8429420172401,0,0,0
Sucursal Foro 4,8429420145245,0,0,0
Sucursal Foro 4,8429420226135,1,1,1
Sucursal Foro 4,8429420215078,0,0,0
Sucursal Foro 4,8429420145177,0,0,0
Sucursal Foro 4,8470001864802,0,0,0
Sucursal Foro 4,8470001769145,0,0,0
Sucursal Foro 4,8429420138933,0,0,0
Sucursal Foro 4,8470001769213,0,0,0
Sucursal Foro 4,8429420175303,1,1,1
Sucursal Foro 4,8429420175310,1,1,1
Sucursal Foro 4,8429420175372,0,0,0
Sucursal Foro 4,8429420175327,1,1,1
Sucursal Foro 4,8429420175341,1,1,1
Sucursal Foro 4,8429420222779,0,0,0
Sucursal Foro 4,8429420164406,0,0,0
Sucursal Foro 4,8429420223349,0,0,0
Sucursal Foro 4,8429420222984,0,0,0
Sucursal Foro 4,8429420281103,0,0,0
Sucursal Foro 4,8429420223455,0,0,0
Sucursal Foro 4,8429420222946,0,0,0
Sucursal Foro 4,8429420223028,0,0,0
Sucursal Foro 4,8429420200678,0,0,0
Sucursal Foro 4,8429420165472,0,0,0
Sucursal Foro 4,8429420301320,0,0,0
Sucursal Foro 4,8429420113374,2,2,2
Sucursal Foro 4,8429420261389,1,1,1
Sucursal Foro 4,8429420271968,0,0,0
Sucursal Foro 4,8470001769169,0,0,0
Sucursal Foro 4,8429420114609,0,0,0
Sucursal Foro 4,8429420135185,0,0,0
Sucursal Foro 4,8429420288171,0,0,0
Sucursal Foro 4,8429420260979,3,3,3
Sucursal Foro 4,8429420288188,0,0,0
Sucursal Foro 4,8429420243385,0,0,0
Sucursal Foro 4,8470001769190,0,0,0
Sucursal Foro 4,8429420113138,0,0,0
Sucursal Foro 4,8470001864826,0,0,0
Sucursal Foro 4,8429420203082,0,0,0
Sucursal Foro 4,8429420151789,0,0,0
Sucursal Foro 4,8429420313590,0,0,0
Sucursal Foro 4,8429420313606,0,0,0
Sucursal Foro 4,8429420313620,0,0,0
Sucursal Foro 4,8429420313637,0,0,0
Sucursal Foro 4,8429420048652,0,0,0
Sucursal Foro 4,8429420062313,0,0,0
Sucursal Foro 4,8429420285064,0,0,0
Sucursal Foro 4,8429420108493,0,0,0
Sucursal Foro 4,8470001875815,0,0,0
Sucursal Foro 4,8470001625069,1,1,1
Sucursal Foro 4,8470003854764,0,0,0
Sucursal Foro 4,8470003854849,1,1,1
Sucursal Foro 4,8470003429757,1,1,1
Sucursal Foro 4,8429420069411,0,0,0
Sucursal Foro 4,8429420132672,0,0,0
Sucursal Foro 4,8429420132788,0,0,0
Sucursal Foro 4,8429420156982,0,0,0
Sucursal Foro 4,8470001757104,0,0,0
Sucursal Foro 4,8470001648198,2,2,2
Sucursal Foro 4,8429420083585,1,1,1
Sucursal Foro 4,8429420050921,0,0,0
Sucursal Foro 4,8429420096967,0,0,0
Sucursal Foro 4,8429420222465,1,1,1
Sucursal Foro 4,8429420222472,1,1,1
Sucursal Foro 4,8470001547927,0,0,0
Sucursal Foro 4,8470001509840,0,0,0
Sucursal Foro 4,8429420166547,1,1,1
Sucursal Foro 4,8470002006454,0,0,0
Sucursal Foro 4,ISDIN1,0,0,0
Sucursal Foro 4,8429420268302,0,0,0
Sucursal Foro 4,8429420204348,0,0,0
Sucursal Foro 4,8470001507983,1,1,1
Sucursal Foro 4,8470001901200,0,0,0
Sucursal Foro 4,8429420292901,0,0,0
Sucursal Foro 4,8429420292888,0,0,0
Sucursal Foro 4,8429420292871,0,0,0
Sucursal Foro 4,8470001915528,2,2,2
Sucursal Foro 4,8429420070974,0,0,0
Sucursal Foro 4,8429420251366,0,0,0
Sucursal Foro 4,8470003808576,0,0,0
Sucursal Foro 4,8470003913423,0,0,0
Sucursal Foro 4,8470001691880,0,0,0
Sucursal Foro 4,8429420152120,1,1,1
Sucursal Foro 4,8429420265813,0,0,0
Sucursal Foro 4,8470001527349,0,0,0
Sucursal Foro 4,8470001532435,0,0,0
Sucursal Foro 4,8470001541871,0,0,0
Sucursal Foro 4,8470002129856,1,1,1
Sucursal Foro 4,8470001532411,1,1,1
Sucursal Foro 4,8429420251632,0,0,0
Sucursal Foro 4,8429420132474,0,0,0
Sucursal Foro 4,8429420184527,1,1,1
Sucursal Foro 4,8429420184558,0,0,0
Sucursal Foro 4,8429420109445,0,0,0
Sucursal Foro 4,8429420144835,0,0,0
Sucursal Foro 4,8429420113923,0,0,0
Sucursal Foro 4,8429420164994,1,1,1
Sucursal Foro 4,3760269770096,0,0,0
Sucursal Foro 4,3760269770485,0,0,0
Sucursal Foro 4,3760269770065,0,0,0
Sucursal Foro 4,3760269770072,0,0,0
Sucursal Foro 4,3760269770089,0,0,0
Sucursal Foro 4,3760269770119,0,0,0
Sucursal Foro 4,3760269770553,0,0,0
Sucursal Foro 4,3760269770560,1,1,1
Sucursal Foro 4,3760269770546,0,0,0
Sucursal Foro 4,3760269770867,0,0,0
Sucursal Foro 4,3031500000280,1,1,1
Sucursal Foro 4,3760269770539,0,0,0
Sucursal Foro 4,3401399521270,2,2,2
Sucursal Foro 4,3401353725164,0,0,0
Sucursal Foro 4,3401353725393,0,0,0
Sucursal Foro 4,3401325787084,0,0,0
Sucursal Foro 4,3760269770225,3,3,3
Sucursal Foro 4,3760269770058,0,0,0
Sucursal Foro 4,3760269770041,0,0,0
Sucursal Foro 4,3760269770317,2,2,2
Sucursal Foro 4,3760269770386,3,3,3
Sucursal Foro 4,3760269770010,2,2,2
Sucursal Foro 4,3760269770003,0,0,0
Sucursal Foro 4,3760269770393,2,2,2
Sucursal Foro 4,3760269770492,0,0,0
Sucursal Foro 4,3760269770409,0,0,0
Sucursal Foro 4,3760269770997,2,2,2
Sucursal Foro 4,3760269770980,0,0,0
Sucursal Foro 4,3401575243675,1,1,1
Sucursal Foro 4,3760269771192,1,1,1
Sucursal Foro 4,3760269770362,3,3,3
Sucursal Foro 4,3760269770416,0,0,0
Sucursal Foro 4,745853456740,0,0,0
Sucursal Foro 4,745853456757,0,0,0
Sucursal Foro 4,3401564019588,0,0,0
Sucursal Foro 4,3401360147751,0,0,0
Sucursal Foro 4,3760269770454,0,0,0
Sucursal Foro 4,3760269771482,4,4,4
Sucursal Foro 4,3401360049659,0,0,0
Sucursal Foro 4,3401360120006,1,1,1
Sucursal Foro 4,3401360120013,3,3,3
Sucursal Foro 4,3401360147775,0,0,0
Sucursal Foro 4,3401360049666,0,0,0
Sucursal Foro 4,3031500311621,0,0,0
Sucursal Foro 4,3031500311645,0,0,0
Sucursal Foro 4,3760269771086,2,2,2
Sucursal Foro 4,3760269771130,0,0,0
Sucursal Foro 4,3760269771116,0,0,0
Sucursal Foro 4,3760269771123,1,1,1
Sucursal Foro 4,3760269771147,0,0,0
Sucursal Foro 4,3031500311652,0,0,0
Sucursal Foro 4,3760269771109,0,0,0
Sucursal Foro 4,3401397588794,3,3,3
Sucursal Foro 4,3760269770126,4,4,4
Sucursal Foro 4,3760269770157,0,0,0
Sucursal Foro 4,3760269770133,0,0,0
Sucursal Foro 4,3760269770447,0,0,0
Sucursal Foro 4,3760269770140,2,2,2
Sucursal Foro 4,3760269771505,3,3,3
Sucursal Foro 4,3031500311089,0,0,0
Sucursal Foro 4,3760269770348,0,0,0
Sucursal Foro 4,3760269771314,1,1,1
Sucursal Foro 4,3401564019700,0,0,0
Sucursal Foro 4,3401360191112,0,0,0
Sucursal Foro 4,3760269770324,2,2,2
Sucursal Foro 4,3760269770942,3,3,3
Sucursal Foro 4,3031500311423,2,2,2
Sucursal Foro 4,3401360522510,0,0,0
Sucursal Foro 4,3760269771338,4,4,4
Sucursal Foro 4,3760269771321,1,1,1
Sucursal Foro 4,3401360025097,0,0,0
Sucursal Foro 4,3401381717704,2,2,2
Sucursal Foro 4,3760269771406,3,3,3
Sucursal Foro 4,3031500311591,0,0,0
Sucursal Foro 4,3401399521621,1,1,1
Sucursal Foro 4,3401399521799,0,0,0
Sucursal Foro 4,3401399521850,0,0,0
Sucursal Foro 4,3031500311614,0,0,0
Sucursal Foro 4,3031500311607,1,1,1
Sucursal Foro 4,3760269770287,0,0,0
Sucursal Foro 4,3760269770270,0,0,0
Sucursal Foro 4,3760269770294,4,4,4
Sucursal Foro 4,3401321544346,0,0,0
Sucursal Foro 4,3760269770300,2,2,2
Sucursal Foro 4,3760269771574,0,0,0
Sucursal Foro 4,3760269770508,3,3,3
Sucursal Foro 4,3760269770515,1,1,1
Sucursal Foro 4,3760269770522,1,1,1
Sucursal Foro 4,3401320283277,1,1,1
Sucursal Foro 4,3401360049918,0,0,0
